sec,d ms,r.init,r.init was invoked (a)
0.001,1.040,r.init,debug mode is false
0.002,0.865,robot,pushButton was invoked with button 0
4.182,4179.521,robot,resetMotorEncoders was called
4.198,15.869,robot,enableMotorEncoders was called
4.224,26.066,r.init,r.init finished (a)
4.291,67.090,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.418,3127.453,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.642,223.583,in TeleOp_Revised,top of main loop
7.643,0.771,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.741,98.267,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.743,1.706,in TeleOp_Revised,top of main loop
7.743,0.858,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.747,3.177,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.749,2.304,in TeleOp_Revised,top of main loop
7.751,2.564,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.754,2.629,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.764,10.344,in TeleOp_Revised,top of main loop
7.765,0.851,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.767,1.932,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.770,2.338,in TeleOp_Revised,top of main loop
7.770,0.633,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.774,3.861,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.777,2.515,in TeleOp_Revised,top of main loop
7.778,0.980,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.779,1.849,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.781,1.323,in TeleOp_Revised,top of main loop
7.782,0.880,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.783,1.739,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.785,2.072,in TeleOp_Revised,top of main loop
7.788,2.800,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.796,7.532,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.802,5.813,in TeleOp_Revised,top of main loop
7.804,2.169,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.809,5.483,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.814,4.494,in TeleOp_Revised,top of main loop
7.815,1.961,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.819,3.542,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.825,5.807,in TeleOp_Revised,top of main loop
7.830,4.813,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.836,6.307,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.846,9.925,in TeleOp_Revised,top of main loop
7.847,0.896,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.874,26.606,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.876,2.812,in TeleOp_Revised,top of main loop
7.877,0.698,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.879,1.742,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.880,1.471,in TeleOp_Revised,top of main loop
