sec,d ms,r.init,r.init was invoked (a)
0.001,0.723,r.init,debug mode is false
0.001,0.713,robot,pushButton was invoked with button 0
4.224,4222.961,robot,resetMotorEncoders was called
4.242,17.279,robot,enableMotorEncoders was called
4.270,28.189,r.init,r.init finished (a)
4.322,51.958,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.212,890.613,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.398,185.562,in TeleOp_Revised,top of main loop
5.399,1.105,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.504,104.936,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.506,1.586,in TeleOp_Revised,top of main loop
5.507,1.144,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.510,2.763,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.514,4.860,in TeleOp_Revised,top of main loop
5.515,0.905,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.518,2.354,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.519,1.670,in TeleOp_Revised,top of main loop
5.521,1.223,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.525,4.812,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.527,1.256,in TeleOp_Revised,top of main loop
5.527,0.807,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.531,3.349,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.534,3.078,in TeleOp_Revised,top of main loop
5.535,0.678,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.539,3.982,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.542,3.307,in TeleOp_Revised,top of main loop
5.543,0.928,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.547,3.851,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.549,2.593,in TeleOp_Revised,top of main loop
5.550,1.232,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.555,4.446,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.557,2.449,in TeleOp_Revised,top of main loop
5.558,0.884,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
