sec,d ms,r.init,r.init was invoked (a)
0.001,0.462,r.init,debug mode is false
0.001,0.810,robot,pushButton was invoked with button 0
3.434,3432.781,robot,resetMotorEncoders was called
3.447,13.254,robot,enableMotorEncoders was called
3.473,25.539,r.init,r.init finished (a)
3.534,60.653,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.535,1.244,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.717,181.986,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.102,2384.781,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.154,52.531,in TeleOp_Revised,top of main loop
6.155,0.768,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.239,83.795,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.240,1.215,in TeleOp_Revised,top of main loop
6.241,0.738,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.243,2.346,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.244,1.410,in TeleOp_Revised,top of main loop
6.246,1.505,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.249,2.723,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.250,1.534,in TeleOp_Revised,top of main loop
6.251,0.877,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.255,4.347,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.257,1.494,in TeleOp_Revised,top of main loop
6.258,0.718,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.267,9.401,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.269,2.325,in TeleOp_Revised,top of main loop
6.270,0.706,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.273,3.222,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.275,1.363,in TeleOp_Revised,top of main loop
6.276,1.150,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.283,7.055,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.286,3.529,in TeleOp_Revised,top of main loop
6.287,0.983,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.292,4.281,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.293,1.798,in TeleOp_Revised,top of main loop
6.294,0.884,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.298,3.674,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.302,4.062,in TeleOp_Revised,top of main loop
6.304,2.112,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.307,3.099,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.309,1.678,in TeleOp_Revised,top of main loop
6.310,0.945,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.313,2.864,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.314,1.643,in TeleOp_Revised,top of main loop
6.315,1.046,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.319,3.258,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.321,2.167,in TeleOp_Revised,top of main loop
6.322,1.201,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.326,4.424,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.328,1.653,in TeleOp_Revised,top of main loop
6.330,1.487,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.332,2.657,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.334,1.880,in TeleOp_Revised,top of main loop
6.335,1.039,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.338,2.511,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.339,1.428,in TeleOp_Revised,top of main loop
6.340,1.122,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.343,3.122,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.345,1.601,in TeleOp_Revised,top of main loop
