sec,d ms,r.init,r.init was invoked (a)
0.001,0.639,r.init,debug mode is false
0.002,1.248,robot,pushButton was invoked with button 0
3.568,3566.082,robot,resetMotorEncoders was called
3.574,6.158,robot,enableMotorEncoders was called
3.602,27.696,r.init,r.init finished (a)
3.679,76.914,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.680,1.359,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.864,183.932,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.473,22608.713,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.542,69.504,in TeleOp_Revised,top of main loop
26.545,2.823,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.604,58.600,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.605,1.724,in TeleOp_Revised,top of main loop
26.607,1.230,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.614,7.044,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.623,9.581,in TeleOp_Revised,top of main loop
26.624,1.069,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.629,4.876,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.631,1.836,in TeleOp_Revised,top of main loop
26.632,0.658,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.634,2.106,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.635,1.295,in TeleOp_Revised,top of main loop
26.636,1.055,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.638,1.835,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.639,1.341,in TeleOp_Revised,top of main loop
26.640,0.707,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.643,2.546,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.644,1.644,in TeleOp_Revised,top of main loop
26.646,1.296,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.647,1.914,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.649,1.626,in TeleOp_Revised,top of main loop
26.650,0.702,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.651,1.694,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.653,1.500,in TeleOp_Revised,top of main loop
26.655,1.659,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.657,1.983,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.658,1.222,in TeleOp_Revised,top of main loop
26.659,1.183,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.661,1.568,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.662,1.337,in TeleOp_Revised,top of main loop
26.663,0.916,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.665,2.271,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.669,3.665,in TeleOp_Revised,top of main loop
26.670,1.589,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.672,1.882,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.676,3.698,in TeleOp_Revised,top of main loop
26.677,0.845,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.679,2.336,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.681,1.722,in TeleOp_Revised,top of main loop
26.682,0.701,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.686,4.559,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.687,1.318,in TeleOp_Revised,top of main loop
26.688,0.912,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.694,5.950,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.696,1.570,in TeleOp_Revised,top of main loop
26.697,0.861,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.700,3.080,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.701,1.431,in TeleOp_Revised,top of main loop
26.703,1.842,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.705,2.335,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.707,1.709,in TeleOp_Revised,top of main loop
26.708,1.335,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.716,7.894,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.720,3.902,in TeleOp_Revised,top of main loop
26.721,0.633,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.722,1.602,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.724,1.338,in TeleOp_Revised,top of main loop
26.725,0.789,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.726,1.746,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.729,2.618,in TeleOp_Revised,top of main loop
26.730,0.676,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.732,2.156,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.733,1.576,in TeleOp_Revised,top of main loop
26.735,1.271,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.737,2.660,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.739,1.837,in TeleOp_Revised,top of main loop
26.740,1.318,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.743,2.390,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.745,1.967,in TeleOp_Revised,top of main loop
26.747,1.896,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.750,3.138,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.752,2.020,in TeleOp_Revised,top of main loop
26.753,0.663,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.755,2.062,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.757,2.699,in TeleOp_Revised,top of main loop
26.759,1.242,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.761,2.081,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.763,2.143,in TeleOp_Revised,top of main loop
26.763,0.658,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.766,2.641,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.768,1.475,in TeleOp_Revised,top of main loop
26.771,3.151,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.773,2.797,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.775,1.456,in TeleOp_Revised,top of main loop
26.777,1.635,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.780,3.381,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.782,1.776,in TeleOp_Revised,top of main loop
26.786,3.858,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.789,3.650,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.794,4.350,in TeleOp_Revised,top of main loop
26.794,0.779,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
26.797,2.454,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
26.801,4.520,in TeleOp_Revised,top of main loop
26.802,0.891,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
