sec,d ms,r.init,r.init was invoked (a)
0.001,0.997,r.init,debug mode is false
0.004,2.392,robot,pushButton was invoked with button 0
3.293,3289.579,robot,resetMotorEncoders was called
3.309,15.913,robot,enableMotorEncoders was called
3.339,30.114,r.init,r.init finished (a)
3.393,53.208,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.599,5206.284,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.751,151.605,in TeleOp_Revised,top of main loop
8.752,1.063,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.804,52.783,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.806,1.596,in TeleOp_Revised,top of main loop
8.807,1.026,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.879,71.582,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.881,2.336,in TeleOp_Revised,top of main loop
8.882,0.976,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.887,5.570,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.890,2.376,in TeleOp_Revised,top of main loop
8.892,2.279,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.897,4.477,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.899,2.282,in TeleOp_Revised,top of main loop
8.900,1.311,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.905,4.337,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.907,2.283,in TeleOp_Revised,top of main loop
8.908,1.323,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.912,3.510,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.913,1.673,in TeleOp_Revised,top of main loop
8.914,0.908,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.916,2.132,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.919,3.025,in TeleOp_Revised,top of main loop
8.920,0.856,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.922,2.192,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.924,1.856,in TeleOp_Revised,top of main loop
8.925,0.765,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.928,2.544,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.929,1.773,in TeleOp_Revised,top of main loop
8.930,0.993,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.932,1.454,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.934,2.353,in TeleOp_Revised,top of main loop
8.935,1.276,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.937,1.976,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.941,3.338,in TeleOp_Revised,top of main loop
8.941,0.643,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.943,1.908,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.945,1.631,in TeleOp_Revised,top of main loop
8.946,1.210,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.948,1.908,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.950,2.215,in TeleOp_Revised,top of main loop
8.952,1.446,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.954,2.262,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.958,4.160,in TeleOp_Revised,top of main loop
8.959,0.752,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.961,2.330,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.962,1.197,in TeleOp_Revised,top of main loop
8.963,0.835,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.965,2.148,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.967,1.679,in TeleOp_Revised,top of main loop
