sec,d ms,r.init,r.init was invoked (a)
0.000,0.501,r.init,debug mode is false
0.001,0.664,robot,pushButton was invoked with button 0
3.726,3724.772,robot,resetMotorEncoders was called
3.737,11.622,robot,enableMotorEncoders was called
3.772,34.458,r.init,r.init finished (a)
3.823,50.674,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.229,2406.548,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.399,169.686,in TeleOp_Revised,top of main loop
6.399,0.672,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.455,55.914,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.457,1.899,in TeleOp_Revised,top of main loop
6.458,0.893,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.481,23.000,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.482,1.362,in TeleOp_Revised,top of main loop
6.484,1.172,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.486,2.200,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.488,2.310,in TeleOp_Revised,top of main loop
6.491,2.945,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.494,2.445,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.495,1.328,in TeleOp_Revised,top of main loop
6.496,1.117,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.499,2.983,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.501,2.458,in TeleOp_Revised,top of main loop
6.503,1.097,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.505,2.016,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.507,2.414,in TeleOp_Revised,top of main loop
6.508,1.505,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.511,2.099,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.513,2.162,in TeleOp_Revised,top of main loop
6.515,1.880,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.517,2.471,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.520,2.683,in TeleOp_Revised,top of main loop
6.521,0.885,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.524,2.838,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.526,2.410,in TeleOp_Revised,top of main loop
6.527,1.260,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.529,2.143,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.531,1.286,in TeleOp_Revised,top of main loop
6.531,0.800,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.533,1.594,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.534,1.428,in TeleOp_Revised,top of main loop
6.535,0.976,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.538,2.337,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.539,1.499,in TeleOp_Revised,top of main loop
6.540,0.959,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.542,1.650,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.543,1.505,in TeleOp_Revised,top of main loop
6.544,0.800,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.546,1.839,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.548,1.521,in TeleOp_Revised,top of main loop
6.549,1.109,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.550,1.751,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.552,2.023,in TeleOp_Revised,top of main loop
6.553,1.087,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.556,2.077,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.558,1.958,in TeleOp_Revised,top of main loop
6.558,0.715,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.560,1.839,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.561,1.263,in TeleOp_Revised,top of main loop
6.562,0.790,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.564,1.614,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.565,1.448,in TeleOp_Revised,top of main loop
6.566,0.760,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.568,1.864,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.569,1.286,in TeleOp_Revised,top of main loop
6.570,0.808,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.572,1.963,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.573,1.403,in TeleOp_Revised,top of main loop
6.574,0.889,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.576,1.947,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.578,1.529,in TeleOp_Revised,top of main loop
6.578,0.753,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.580,1.774,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.582,1.452,in TeleOp_Revised,top of main loop
6.582,0.811,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.584,1.772,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.587,2.316,in TeleOp_Revised,top of main loop
6.588,1.260,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.589,1.686,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.591,1.428,in TeleOp_Revised,top of main loop
6.592,0.786,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.593,1.719,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.595,1.578,in TeleOp_Revised,top of main loop
6.596,0.999,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.598,2.171,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.600,1.682,in TeleOp_Revised,top of main loop
6.601,1.057,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.603,1.686,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
