sec,d ms,r.init,r.init was invoked (a)
0.001,0.995,r.init,debug mode is false
0.002,0.704,robot,pushButton was invoked with button 0
4.039,4037.054,robot,resetMotorEncoders was called
4.051,12.305,robot,enableMotorEncoders was called
4.082,31.294,r.init,r.init finished (a)
4.149,66.782,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.716,1567.207,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.900,184.120,in TeleOp_Revised,top of main loop
5.901,0.724,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.947,45.970,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.949,1.945,in TeleOp_Revised,top of main loop
5.950,1.214,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.974,24.039,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.976,1.644,in TeleOp_Revised,top of main loop
5.977,0.741,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.979,2.278,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.981,1.875,in TeleOp_Revised,top of main loop
5.982,1.323,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.986,3.291,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.990,4.223,in TeleOp_Revised,top of main loop
5.992,2.038,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.997,4.742,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.000,3.826,in TeleOp_Revised,top of main loop
6.002,1.152,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.004,2.553,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.008,4.007,in TeleOp_Revised,top of main loop
6.009,0.929,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.012,2.532,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.021,9.028,in TeleOp_Revised,top of main loop
6.025,3.990,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.031,6.205,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.036,5.198,in TeleOp_Revised,top of main loop
6.039,2.707,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.046,6.952,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.048,2.036,in TeleOp_Revised,top of main loop
