sec,d ms,r.init,r.init was invoked (a)
0.000,0.478,r.init,debug mode is false
0.001,0.532,robot,pushButton was invoked with button 0
3.680,3679.054,robot,resetMotorEncoders was called
3.710,30.556,robot,enableMotorEncoders was called
3.754,43.533,r.init,r.init finished (a)
3.803,48.829,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.804,1.287,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.997,192.434,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.560,2563.655,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.619,59.164,in TeleOp_Revised,top of main loop
6.620,0.805,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.714,93.775,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.716,1.569,in TeleOp_Revised,top of main loop
6.716,0.972,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.720,3.069,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.721,1.503,in TeleOp_Revised,top of main loop
6.722,1.154,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.725,2.547,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.727,2.123,in TeleOp_Revised,top of main loop
6.728,1.305,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.732,3.810,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.735,3.022,in TeleOp_Revised,top of main loop
6.737,1.926,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.741,4.455,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.744,2.137,in TeleOp_Revised,top of main loop
6.745,1.331,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.749,4.219,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.752,3.270,in TeleOp_Revised,top of main loop
6.754,1.964,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.758,3.854,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.760,2.038,in TeleOp_Revised,top of main loop
6.762,1.628,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.765,3.511,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.767,2.073,in TeleOp_Revised,top of main loop
6.769,1.789,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.775,5.479,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.783,8.746,in TeleOp_Revised,top of main loop
6.785,1.659,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.789,4.360,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.793,3.228,in TeleOp_Revised,top of main loop
6.796,3.499,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.804,8.305,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.806,1.925,in TeleOp_Revised,top of main loop
6.809,2.424,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.812,3.137,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.815,3.000,in TeleOp_Revised,top of main loop
6.816,1.452,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.820,3.465,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.821,1.514,in TeleOp_Revised,top of main loop
6.846,24.105,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.849,3.373,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.851,1.878,in TeleOp_Revised,top of main loop
6.852,1.033,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.856,4.519,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.859,2.406,in TeleOp_Revised,top of main loop
6.860,1.179,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.864,3.816,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.865,1.724,in TeleOp_Revised,top of main loop
6.867,1.072,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.869,2.317,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.870,1.279,in TeleOp_Revised,top of main loop
6.871,0.594,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.873,2.458,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.875,1.420,in TeleOp_Revised,top of main loop
