sec,d ms,r.init,r.init was invoked (a)
0.000,0.555,r.init,debug mode is false
0.001,0.672,robot,pushButton was invoked with button 0
3.860,3859.445,robot,resetMotorEncoders was called
3.873,12.835,robot,enableMotorEncoders was called
3.913,40.012,r.init,r.init finished (a)
3.975,61.299,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
15.725,11750.230,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
15.892,167.678,in TeleOp_Revised,top of main loop
15.893,0.799,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
15.971,77.783,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
15.973,1.924,in TeleOp_Revised,top of main loop
15.974,1.028,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
15.977,2.628,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
15.978,1.185,in TeleOp_Revised,top of main loop
15.979,0.834,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
15.981,2.068,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
15.982,1.576,in TeleOp_Revised,top of main loop
15.983,0.713,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
15.986,2.642,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
15.988,2.763,in TeleOp_Revised,top of main loop
15.990,1.729,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
15.992,1.704,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
15.993,0.952,in TeleOp_Revised,top of main loop
15.993,0.540,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
15.995,1.346,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
15.996,1.497,in TeleOp_Revised,top of main loop
15.997,0.603,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
15.999,2.366,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.001,1.459,in TeleOp_Revised,top of main loop
16.001,0.588,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.003,1.458,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.004,1.122,in TeleOp_Revised,top of main loop
16.004,0.624,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.006,1.643,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.007,1.156,in TeleOp_Revised,top of main loop
16.008,0.542,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.009,1.449,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.010,1.041,in TeleOp_Revised,top of main loop
16.011,0.516,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.012,1.507,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.013,1.170,in TeleOp_Revised,top of main loop
16.014,0.592,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.016,1.682,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.017,1.153,in TeleOp_Revised,top of main loop
16.017,0.544,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.019,1.593,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.021,1.696,in TeleOp_Revised,top of main loop
16.021,0.578,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.023,1.555,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.024,1.136,in TeleOp_Revised,top of main loop
16.025,0.574,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.027,2.064,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.028,1.487,in TeleOp_Revised,top of main loop
16.029,0.599,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.031,2.231,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.032,1.507,in TeleOp_Revised,top of main loop
16.033,0.728,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.035,1.718,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.036,1.308,in TeleOp_Revised,top of main loop
16.037,0.567,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.038,1.568,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.040,1.677,in TeleOp_Revised,top of main loop
16.041,0.528,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.042,1.433,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.043,1.044,in TeleOp_Revised,top of main loop
16.044,0.507,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.045,1.514,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.046,1.158,in TeleOp_Revised,top of main loop
16.047,0.541,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.049,2.657,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.050,1.074,in TeleOp_Revised,top of main loop
16.051,0.547,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.052,1.314,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.053,0.996,in TeleOp_Revised,top of main loop
16.054,0.526,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.055,1.482,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.056,1.113,in TeleOp_Revised,top of main loop
16.057,0.561,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.058,1.374,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.059,0.999,in TeleOp_Revised,top of main loop
16.060,0.576,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.061,1.338,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.062,1.012,in TeleOp_Revised,top of main loop
16.063,0.490,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.064,1.402,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.065,1.187,in TeleOp_Revised,top of main loop
16.066,0.595,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.067,1.428,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.068,1.014,in TeleOp_Revised,top of main loop
16.069,0.561,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.070,1.377,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.071,1.088,in TeleOp_Revised,top of main loop
16.072,0.577,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.073,1.294,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.074,0.926,in TeleOp_Revised,top of main loop
16.075,0.737,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.077,2.006,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.078,1.288,in TeleOp_Revised,top of main loop
16.079,0.597,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.080,1.594,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.082,1.064,in TeleOp_Revised,top of main loop
16.082,0.891,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.084,1.607,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.085,1.203,in TeleOp_Revised,top of main loop
16.086,0.625,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.088,2.468,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.089,1.112,in TeleOp_Revised,top of main loop
16.090,0.548,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.091,1.358,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.092,1.010,in TeleOp_Revised,top of main loop
16.093,0.505,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.094,1.290,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.095,1.104,in TeleOp_Revised,top of main loop
16.096,0.567,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.097,1.317,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.098,1.010,in TeleOp_Revised,top of main loop
16.099,0.537,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.100,1.404,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.101,0.959,in TeleOp_Revised,top of main loop
16.102,0.542,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.103,1.355,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.104,1.017,in TeleOp_Revised,top of main loop
16.104,0.523,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.106,1.899,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.107,1.075,in TeleOp_Revised,top of main loop
16.108,0.552,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.109,1.432,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.110,1.044,in TeleOp_Revised,top of main loop
16.111,0.533,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.112,1.431,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.114,1.066,in TeleOp_Revised,top of main loop
16.114,0.575,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.116,1.501,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.117,1.061,in TeleOp_Revised,top of main loop
16.117,0.641,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.119,1.381,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.120,1.236,in TeleOp_Revised,top of main loop
16.120,0.534,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.122,1.367,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.123,0.933,in TeleOp_Revised,top of main loop
16.123,0.539,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.125,1.307,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.126,1.153,in TeleOp_Revised,top of main loop
16.126,0.586,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.128,1.334,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.129,1.057,in TeleOp_Revised,top of main loop
16.130,0.840,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.131,1.566,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.133,2.288,in TeleOp_Revised,top of main loop
16.134,0.635,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.135,1.434,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.137,1.073,in TeleOp_Revised,top of main loop
16.137,0.566,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.139,1.469,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.140,1.032,in TeleOp_Revised,top of main loop
16.140,0.579,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.142,1.457,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.143,0.958,in TeleOp_Revised,top of main loop
16.143,0.518,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.144,1.257,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.146,1.111,in TeleOp_Revised,top of main loop
16.146,0.581,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.148,1.455,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.149,1.034,in TeleOp_Revised,top of main loop
16.149,0.572,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.151,1.549,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.152,1.159,in TeleOp_Revised,top of main loop
16.152,0.522,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.154,1.400,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.155,1.086,in TeleOp_Revised,top of main loop
16.156,0.960,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.157,1.408,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.158,1.061,in TeleOp_Revised,top of main loop
16.159,0.619,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.160,1.298,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.161,0.995,in TeleOp_Revised,top of main loop
16.162,0.549,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.163,1.376,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.164,1.108,in TeleOp_Revised,top of main loop
16.165,0.481,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.166,1.738,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.168,1.608,in TeleOp_Revised,top of main loop
16.169,0.527,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.170,1.503,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.171,1.403,in TeleOp_Revised,top of main loop
16.172,0.525,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.174,1.590,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.175,1.023,in TeleOp_Revised,top of main loop
16.176,0.914,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.177,1.400,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.178,1.095,in TeleOp_Revised,top of main loop
16.179,0.499,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.180,1.488,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.181,1.037,in TeleOp_Revised,top of main loop
16.182,0.604,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.183,1.404,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
16.184,1.122,in TeleOp_Revised,top of main loop
16.185,0.526,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
16.186,1.572,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
