sec,d ms,r.init,r.init was invoked (a)
0.000,0.532,r.init,debug mode is false
0.001,1.312,robot,pushButton was invoked with button 0
3.284,3282.054,robot,resetMotorEncoders was called
3.302,18.554,robot,enableMotorEncoders was called
3.336,33.840,r.init,r.init finished (a)
3.407,71.042,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.408,1.493,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.601,192.856,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.611,9.619,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.613,1.566,in TeleOp_Revised,top of main loop
3.619,6.311,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.668,49.001,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.670,2.376,in TeleOp_Revised,top of main loop
3.671,1.181,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.693,22.071,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.696,2.813,in TeleOp_Revised,top of main loop
3.697,0.918,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.699,2.229,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.701,1.740,in TeleOp_Revised,top of main loop
3.702,1.040,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.705,2.461,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.707,1.889,in TeleOp_Revised,top of main loop
3.708,1.802,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.711,2.758,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.713,2.204,in TeleOp_Revised,top of main loop
3.714,1.094,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.717,2.689,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.719,1.998,in TeleOp_Revised,top of main loop
3.720,1.092,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.723,2.838,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.726,2.574,in TeleOp_Revised,top of main loop
3.727,1.396,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
