sec,d ms,r.init,r.init was invoked (a)
0.002,1.544,r.init,debug mode is false
0.004,2.114,robot,pushButton was invoked with button 0
4.191,4186.957,robot,resetMotorEncoders was called
4.203,12.322,robot,enableMotorEncoders was called
4.235,32.516,r.init,r.init finished (a)
4.284,48.415,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.652,4368.026,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.866,214.243,in TeleOp_Revised,top of main loop
8.867,1.234,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.945,77.472,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.948,3.059,in TeleOp_Revised,top of main loop
8.950,1.987,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.956,5.983,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.960,4.560,in TeleOp_Revised,top of main loop
8.962,1.386,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.967,5.460,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.969,2.228,in TeleOp_Revised,top of main loop
8.974,4.491,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.978,3.708,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.980,1.874,in TeleOp_Revised,top of main loop
8.981,1.189,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.984,3.235,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.986,1.684,in TeleOp_Revised,top of main loop
8.986,0.613,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.988,1.367,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.989,1.345,in TeleOp_Revised,top of main loop
8.990,0.648,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.991,1.589,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.993,1.262,in TeleOp_Revised,top of main loop
8.994,1.094,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.995,1.540,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.997,1.399,in TeleOp_Revised,top of main loop
8.997,0.651,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.999,2.253,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.001,1.415,in TeleOp_Revised,top of main loop
9.001,0.616,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.004,2.701,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.007,2.542,in TeleOp_Revised,top of main loop
9.009,2.463,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.011,1.761,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.012,1.548,in TeleOp_Revised,top of main loop
9.013,0.622,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.015,1.907,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.018,2.754,in TeleOp_Revised,top of main loop
9.018,0.644,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.020,1.831,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.021,1.233,in TeleOp_Revised,top of main loop
9.022,0.675,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.024,1.596,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.025,1.680,in TeleOp_Revised,top of main loop
9.026,0.690,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.028,1.784,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.030,2.442,in TeleOp_Revised,top of main loop
