sec,d ms,r.init,r.init was invoked (a)
0.000,0.649,r.init,debug mode is false
0.001,0.881,robot,pushButton was invoked with button 0
3.915,3913.404,robot,resetMotorEncoders was called
3.927,12.370,robot,enableMotorEncoders was called
3.965,38.072,r.init,r.init finished (a)
4.033,67.739,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.591,10557.902,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.783,191.907,in TeleOp_Revised,top of main loop
14.783,0.781,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.889,105.839,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.891,1.724,in TeleOp_Revised,top of main loop
14.892,1.085,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.894,2.061,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.896,1.586,in TeleOp_Revised,top of main loop
14.896,0.748,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.899,2.742,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.902,2.983,in TeleOp_Revised,top of main loop
14.903,1.209,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.906,2.977,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.909,2.846,in TeleOp_Revised,top of main loop
14.910,1.099,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.913,2.924,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.916,3.049,in TeleOp_Revised,top of main loop
14.919,2.365,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.921,2.855,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.923,2.115,in TeleOp_Revised,top of main loop
14.925,1.346,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.927,2.329,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.929,2.001,in TeleOp_Revised,top of main loop
14.930,1.008,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.934,4.259,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.936,1.495,in TeleOp_Revised,top of main loop
14.936,0.553,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.938,1.530,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.939,1.186,in TeleOp_Revised,top of main loop
14.940,0.612,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.941,1.480,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.942,0.950,in TeleOp_Revised,top of main loop
14.943,0.513,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.944,1.584,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.945,1.147,in TeleOp_Revised,top of main loop
14.946,0.500,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.947,1.439,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.948,0.925,in TeleOp_Revised,top of main loop
14.949,0.521,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.950,1.375,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
14.951,1.118,in TeleOp_Revised,top of main loop
14.952,0.592,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
14.953,1.436,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
