sec,d ms,r.init,r.init was invoked (a)
0.001,0.952,r.init,debug mode is false
0.002,0.713,robot,pushButton was invoked with button 0
3.349,3346.982,robot,resetMotorEncoders was called
3.367,18.506,robot,enableMotorEncoders was called
3.405,37.737,r.init,r.init finished (a)
3.465,59.826,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.466,1.379,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.631,164.785,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.141,1509.617,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.201,59.779,in TeleOp_Revised,top of main loop
5.201,0.701,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.310,108.956,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.312,1.898,in TeleOp_Revised,top of main loop
5.313,0.720,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.315,1.779,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.317,2.304,in TeleOp_Revised,top of main loop
5.318,1.095,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.325,6.891,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.328,2.576,in TeleOp_Revised,top of main loop
5.329,1.887,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.332,2.115,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.334,2.469,in TeleOp_Revised,top of main loop
5.335,0.882,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.337,1.935,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.338,1.536,in TeleOp_Revised,top of main loop
5.339,0.732,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.343,3.537,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.344,1.446,in TeleOp_Revised,top of main loop
5.345,0.677,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.347,2.335,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.349,1.746,in TeleOp_Revised,top of main loop
5.350,0.723,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.352,2.271,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.353,1.373,in TeleOp_Revised,top of main loop
5.354,0.723,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.356,1.904,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.357,1.405,in TeleOp_Revised,top of main loop
5.358,0.639,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.361,2.703,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.362,1.241,in TeleOp_Revised,top of main loop
5.362,0.587,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.364,1.506,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.365,1.097,in TeleOp_Revised,top of main loop
5.366,0.559,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.367,1.573,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.368,1.306,in TeleOp_Revised,top of main loop
5.369,0.653,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.371,1.582,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.372,1.284,in TeleOp_Revised,top of main loop
5.373,0.653,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.375,1.994,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.376,1.011,in TeleOp_Revised,top of main loop
5.376,0.567,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.378,1.534,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.379,1.234,in TeleOp_Revised,top of main loop
5.380,0.557,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.381,1.885,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.383,1.168,in TeleOp_Revised,top of main loop
5.383,0.588,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.385,1.565,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.386,1.143,in TeleOp_Revised,top of main loop
5.386,0.572,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.389,2.361,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.390,1.299,in TeleOp_Revised,top of main loop
5.391,0.706,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.393,1.955,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
