sec,d ms,r.init,r.init was invoked (a)
0.000,0.553,r.init,debug mode is false
0.001,0.738,robot,pushButton was invoked with button 0
3.568,3567.268,robot,resetMotorEncoders was called
3.588,19.674,robot,enableMotorEncoders was called
3.619,31.086,r.init,r.init finished (a)
3.690,71.315,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.692,1.586,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.875,183.308,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.622,20747.056,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.692,69.380,in TeleOp_Revised,top of main loop
24.693,1.003,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.797,104.329,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.799,1.669,in TeleOp_Revised,top of main loop
24.800,1.482,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.803,2.544,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.806,2.818,in TeleOp_Revised,top of main loop
24.810,4.103,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.813,2.846,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.816,3.081,in TeleOp_Revised,top of main loop
24.817,1.302,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.820,2.818,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.822,2.235,in TeleOp_Revised,top of main loop
24.823,1.199,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.827,3.533,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.830,3.126,in TeleOp_Revised,top of main loop
24.833,2.908,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.839,6.109,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.841,2.183,in TeleOp_Revised,top of main loop
24.843,2.420,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.847,3.153,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.851,3.933,in TeleOp_Revised,top of main loop
24.852,1.738,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.861,8.387,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.865,4.591,in TeleOp_Revised,top of main loop
24.867,1.460,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.873,6.318,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.879,5.698,in TeleOp_Revised,top of main loop
24.880,1.400,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.885,4.794,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.887,1.921,in TeleOp_Revised,top of main loop
24.890,3.673,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.893,2.357,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.896,2.811,in TeleOp_Revised,top of main loop
24.897,1.302,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.899,2.316,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.902,2.409,in TeleOp_Revised,top of main loop
24.903,0.932,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.906,3.181,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.910,3.816,in TeleOp_Revised,top of main loop
24.910,0.764,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.914,3.532,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.917,2.630,in TeleOp_Revised,top of main loop
24.918,1.957,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.921,2.916,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.924,2.887,in TeleOp_Revised,top of main loop
24.925,1.052,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.930,4.578,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.932,1.672,in TeleOp_Revised,top of main loop
24.933,1.396,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.938,4.674,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.940,2.572,in TeleOp_Revised,top of main loop
24.941,0.692,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.943,1.669,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.944,1.216,in TeleOp_Revised,top of main loop
24.945,0.690,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.946,1.837,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.948,1.200,in TeleOp_Revised,top of main loop
24.948,0.622,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.950,1.558,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.951,1.253,in TeleOp_Revised,top of main loop
24.952,0.706,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.954,2.701,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.956,1.932,in TeleOp_Revised,top of main loop
24.957,0.958,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.959,1.525,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.960,1.130,in TeleOp_Revised,top of main loop
24.961,0.730,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.963,2.819,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.965,1.422,in TeleOp_Revised,top of main loop
24.966,0.607,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.967,1.699,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.968,1.204,in TeleOp_Revised,top of main loop
24.969,0.631,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.971,2.247,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.974,2.674,in TeleOp_Revised,top of main loop
24.975,0.581,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.976,1.564,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.979,2.468,in TeleOp_Revised,top of main loop
24.980,1.420,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.983,2.880,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.984,1.491,in TeleOp_Revised,top of main loop
24.985,0.574,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.987,1.771,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.989,1.868,in TeleOp_Revised,top of main loop
24.989,0.561,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.991,1.641,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.992,1.194,in TeleOp_Revised,top of main loop
24.993,0.571,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.994,1.620,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.996,1.554,in TeleOp_Revised,top of main loop
24.996,0.682,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
24.998,1.551,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
24.999,1.471,in TeleOp_Revised,top of main loop
25.000,0.564,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.002,1.541,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.003,1.196,in TeleOp_Revised,top of main loop
25.003,0.575,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.006,2.605,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.008,1.887,in TeleOp_Revised,top of main loop
25.008,0.612,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.010,1.732,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.011,1.143,in TeleOp_Revised,top of main loop
25.012,0.580,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.013,1.613,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.015,1.499,in TeleOp_Revised,top of main loop
25.016,0.570,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.017,1.630,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.019,2.069,in TeleOp_Revised,top of main loop
25.020,0.579,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.021,1.546,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.022,1.125,in TeleOp_Revised,top of main loop
25.023,0.563,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.025,1.527,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.026,1.475,in TeleOp_Revised,top of main loop
25.027,1.014,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.031,3.837,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.033,1.729,in TeleOp_Revised,top of main loop
25.034,1.168,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.036,1.790,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.037,1.778,in TeleOp_Revised,top of main loop
25.038,0.674,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.040,2.156,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.042,1.486,in TeleOp_Revised,top of main loop
25.043,1.218,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.045,1.782,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.046,1.230,in TeleOp_Revised,top of main loop
25.047,1.154,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.053,5.483,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.054,1.803,in TeleOp_Revised,top of main loop
25.055,0.568,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.057,2.082,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.058,1.282,in TeleOp_Revised,top of main loop
25.059,0.611,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.061,1.936,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.063,1.705,in TeleOp_Revised,top of main loop
25.063,0.629,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.070,7.285,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.072,1.495,in TeleOp_Revised,top of main loop
25.073,0.624,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.074,1.840,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.076,1.448,in TeleOp_Revised,top of main loop
25.077,1.238,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.079,2.172,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.081,1.573,in TeleOp_Revised,top of main loop
25.082,0.860,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.084,2.070,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.085,1.496,in TeleOp_Revised,top of main loop
25.086,0.880,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.093,6.934,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.106,12.520,in TeleOp_Revised,top of main loop
25.108,2.724,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.114,5.495,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.118,3.823,in TeleOp_Revised,top of main loop
25.119,1.209,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.121,2.028,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.122,1.583,in TeleOp_Revised,top of main loop
25.123,0.909,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.128,4.367,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.134,6.023,in TeleOp_Revised,top of main loop
25.135,1.004,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.143,8.167,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.146,2.920,in TeleOp_Revised,top of main loop
25.147,1.414,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.149,2.182,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.152,2.336,in TeleOp_Revised,top of main loop
25.153,0.861,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.156,3.184,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.159,3.134,in TeleOp_Revised,top of main loop
25.162,2.734,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.166,3.970,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.168,2.076,in TeleOp_Revised,top of main loop
25.170,2.063,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.173,2.777,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.175,2.905,in TeleOp_Revised,top of main loop
25.180,4.093,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.183,3.536,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.185,1.707,in TeleOp_Revised,top of main loop
25.186,0.971,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.191,4.868,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.192,1.781,in TeleOp_Revised,top of main loop
25.194,1.296,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.209,15.018,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.212,2.909,in TeleOp_Revised,top of main loop
25.213,1.004,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.255,42.068,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.257,2.435,in TeleOp_Revised,top of main loop
25.258,1.157,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.261,2.325,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.263,2.092,in TeleOp_Revised,top of main loop
25.265,2.188,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.271,5.841,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.275,4.072,in TeleOp_Revised,top of main loop
25.276,1.137,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.281,5.164,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.283,2.297,in TeleOp_Revised,top of main loop
25.285,1.366,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.287,2.156,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.288,1.179,in TeleOp_Revised,top of main loop
25.289,1.207,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.291,1.730,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.293,1.659,in TeleOp_Revised,top of main loop
25.294,0.791,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.295,1.752,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.297,1.579,in TeleOp_Revised,top of main loop
25.298,0.821,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
25.300,1.873,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
25.301,1.437,in TeleOp_Revised,top of main loop
25.302,0.815,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
