sec,d ms,r.init,r.init was invoked (a)
0.001,0.895,r.init,debug mode is false
0.002,0.925,robot,pushButton was invoked with button 0
4.233,4230.830,robot,resetMotorEncoders was called
4.248,15.732,robot,enableMotorEncoders was called
4.299,50.427,r.init,r.init finished (a)
4.382,83.562,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.333,5950.587,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.466,133.300,in TeleOp_Revised,top of main loop
10.467,1.100,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.520,53.107,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.522,2.069,in TeleOp_Revised,top of main loop
10.524,1.083,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.526,2.031,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.529,3.039,in TeleOp_Revised,top of main loop
10.530,1.298,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.534,4.198,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.538,3.792,in TeleOp_Revised,top of main loop
10.539,1.078,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.542,2.597,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.547,5.015,in TeleOp_Revised,top of main loop
10.548,1.191,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.554,6.296,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.557,2.886,in TeleOp_Revised,top of main loop
10.558,0.812,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.560,2.361,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.562,2.025,in TeleOp_Revised,top of main loop
10.564,1.376,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.567,3.382,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.569,1.789,in TeleOp_Revised,top of main loop
10.570,1.048,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.580,9.785,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.581,1.609,in TeleOp_Revised,top of main loop
10.582,0.957,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.584,1.922,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.587,2.564,in TeleOp_Revised,top of main loop
10.588,1.830,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.590,1.844,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.592,1.419,in TeleOp_Revised,top of main loop
10.593,0.814,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.594,1.806,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.596,1.544,in TeleOp_Revised,top of main loop
10.597,1.236,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.599,1.751,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.601,1.861,in TeleOp_Revised,top of main loop
10.602,0.844,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.604,2.260,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.605,1.276,in TeleOp_Revised,top of main loop
10.606,0.778,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
