sec,d ms,r.init,r.init was invoked (a)
0.001,1.198,r.init,debug mode is false
0.002,0.933,robot,pushButton was invoked with button 0
4.051,4049.044,robot,resetMotorEncoders was called
4.068,17.250,robot,enableMotorEncoders was called
4.107,38.993,r.init,r.init finished (a)
4.186,78.803,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.241,4055.171,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.423,181.725,in TeleOp_Revised,top of main loop
8.424,0.757,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.554,130.471,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.565,11.038,in TeleOp_Revised,top of main loop
8.569,3.412,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.572,3.897,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.580,7.718,in TeleOp_Revised,top of main loop
8.581,1.216,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.589,7.957,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.591,1.912,in TeleOp_Revised,top of main loop
8.592,1.123,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.595,2.747,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.597,2.333,in TeleOp_Revised,top of main loop
8.599,1.144,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.601,2.312,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.602,1.384,in TeleOp_Revised,top of main loop
8.603,0.901,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.605,1.787,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.607,1.672,in TeleOp_Revised,top of main loop
8.608,0.958,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.610,2.679,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.612,1.577,in TeleOp_Revised,top of main loop
8.613,1.306,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.616,2.758,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.618,2.568,in TeleOp_Revised,top of main loop
8.619,0.865,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.621,1.768,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.622,1.285,in TeleOp_Revised,top of main loop
8.623,0.890,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.625,1.916,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.628,2.928,in TeleOp_Revised,top of main loop
8.629,0.729,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.632,3.119,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.635,2.997,in TeleOp_Revised,top of main loop
8.636,0.887,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.638,1.770,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.640,1.939,in TeleOp_Revised,top of main loop
8.640,0.709,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.642,1.911,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.645,2.681,in TeleOp_Revised,top of main loop
8.646,1.099,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.648,1.832,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.649,1.588,in TeleOp_Revised,top of main loop
8.650,0.633,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.652,1.932,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.654,1.796,in TeleOp_Revised,top of main loop
8.656,1.830,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.658,1.943,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.659,1.443,in TeleOp_Revised,top of main loop
8.660,0.598,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.661,1.707,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.662,1.222,in TeleOp_Revised,top of main loop
8.663,0.905,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.665,1.549,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.666,1.506,in TeleOp_Revised,top of main loop
8.667,0.764,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.669,1.728,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.670,1.181,in TeleOp_Revised,top of main loop
8.671,0.916,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.673,1.578,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.674,1.387,in TeleOp_Revised,top of main loop
8.675,0.614,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.677,2.190,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.678,1.627,in TeleOp_Revised,top of main loop
8.679,0.770,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.681,1.626,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.682,1.251,in TeleOp_Revised,top of main loop
8.683,0.645,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.684,1.444,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.686,1.515,in TeleOp_Revised,top of main loop
8.686,0.604,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.689,2.821,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.690,1.158,in TeleOp_Revised,top of main loop
8.691,0.587,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.693,1.640,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.694,1.761,in TeleOp_Revised,top of main loop
8.695,0.679,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.697,2.169,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.699,1.474,in TeleOp_Revised,top of main loop
8.699,0.639,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.701,1.865,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.702,1.408,in TeleOp_Revised,top of main loop
8.703,0.606,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.705,1.726,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.706,1.549,in TeleOp_Revised,top of main loop
8.707,0.734,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.709,2.222,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.711,1.991,in TeleOp_Revised,top of main loop
8.712,1.115,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.714,1.754,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.715,1.211,in TeleOp_Revised,top of main loop
8.716,0.609,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.719,3.273,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.721,2.115,in TeleOp_Revised,top of main loop
8.722,0.882,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.724,1.549,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.725,1.233,in TeleOp_Revised,top of main loop
8.726,0.571,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.727,1.537,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.728,1.162,in TeleOp_Revised,top of main loop
8.729,0.643,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.731,1.887,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.732,1.099,in TeleOp_Revised,top of main loop
8.733,0.556,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.734,1.632,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.736,1.788,in TeleOp_Revised,top of main loop
8.737,0.654,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.738,1.507,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.739,1.197,in TeleOp_Revised,top of main loop
8.741,1.260,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.742,1.602,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.744,1.692,in TeleOp_Revised,top of main loop
8.744,0.562,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.746,1.424,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.748,2.037,in TeleOp_Revised,top of main loop
8.749,0.695,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.750,1.470,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.752,1.988,in TeleOp_Revised,top of main loop
8.753,0.513,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.755,2.386,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.757,1.638,in TeleOp_Revised,top of main loop
8.757,0.674,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.760,2.295,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.761,1.650,in TeleOp_Revised,top of main loop
8.762,0.691,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.763,1.599,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.766,2.944,in TeleOp_Revised,top of main loop
8.767,0.897,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.769,1.658,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.771,2.348,in TeleOp_Revised,top of main loop
8.772,0.736,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.774,1.562,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.775,1.552,in TeleOp_Revised,top of main loop
8.776,0.718,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.777,1.574,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.779,2.016,in TeleOp_Revised,top of main loop
8.780,0.683,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.782,1.405,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.784,2.185,in TeleOp_Revised,top of main loop
8.785,1.468,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.792,6.773,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.794,1.956,in TeleOp_Revised,top of main loop
8.795,1.183,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.799,3.568,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.801,2.176,in TeleOp_Revised,top of main loop
8.803,1.917,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.807,4.298,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.808,1.338,in TeleOp_Revised,top of main loop
8.809,0.930,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.811,2.068,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.813,1.846,in TeleOp_Revised,top of main loop
8.815,1.238,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.817,2.038,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.819,2.280,in TeleOp_Revised,top of main loop
8.820,1.002,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.822,1.920,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
