sec,d ms,r.init,r.init was invoked (a)
0.001,0.505,r.init,debug mode is false
0.002,1.059,robot,pushButton was invoked with button 0
3.741,3738.747,robot,resetMotorEncoders was called
3.760,18.959,robot,enableMotorEncoders was called
3.796,35.819,r.init,r.init finished (a)
3.865,69.431,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.558,6693.444,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.746,187.148,in TeleOp_Revised,top of main loop
10.747,1.044,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.840,93.022,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.841,1.608,in TeleOp_Revised,top of main loop
10.842,0.878,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.844,2.111,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.846,1.515,in TeleOp_Revised,top of main loop
10.847,1.026,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.850,2.773,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.852,2.019,in TeleOp_Revised,top of main loop
10.853,1.062,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.858,5.213,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.862,3.695,in TeleOp_Revised,top of main loop
10.863,1.743,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.869,5.455,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.874,5.147,in TeleOp_Revised,top of main loop
10.875,1.125,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.877,2.412,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.879,1.491,in TeleOp_Revised,top of main loop
10.880,0.881,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.882,1.959,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.883,1.737,in TeleOp_Revised,top of main loop
10.884,1.262,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.887,2.102,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.888,1.552,in TeleOp_Revised,top of main loop
10.889,1.023,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.891,1.903,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.893,1.579,in TeleOp_Revised,top of main loop
10.894,0.950,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.896,1.892,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.897,1.685,in TeleOp_Revised,top of main loop
10.898,0.869,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
10.901,2.237,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
10.902,1.882,in TeleOp_Revised,top of main loop
10.904,1.116,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
