sec,d ms,r.init,r.init was invoked (a)
0.000,0.469,r.init,debug mode is false
0.001,1.057,robot,pushButton was invoked with button 0
3.983,3981.755,robot,resetMotorEncoders was called
4.020,37.028,robot,enableMotorEncoders was called
4.057,36.614,r.init,r.init finished (a)
4.110,52.913,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.131,21.634,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.293,161.083,in TeleOp_Revised,top of main loop
4.293,0.751,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.329,35.614,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.332,3.253,in TeleOp_Revised,top of main loop
4.334,2.086,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.353,19.208,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.355,1.788,in TeleOp_Revised,top of main loop
4.356,0.928,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.358,1.987,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.360,1.594,in TeleOp_Revised,top of main loop
4.361,1.040,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.363,2.469,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.366,2.390,in TeleOp_Revised,top of main loop
4.367,1.171,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.369,1.898,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.370,1.396,in TeleOp_Revised,top of main loop
4.372,2.221,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.375,2.753,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.378,2.752,in TeleOp_Revised,top of main loop
4.379,1.395,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.390,10.919,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.402,11.754,in TeleOp_Revised,top of main loop
4.403,1.577,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.406,2.328,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.408,1.971,in TeleOp_Revised,top of main loop
4.409,1.089,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.411,2.575,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.413,1.634,in TeleOp_Revised,top of main loop
4.414,1.010,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.416,1.587,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.418,2.486,in TeleOp_Revised,top of main loop
4.419,0.790,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.421,2.357,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.423,1.283,in TeleOp_Revised,top of main loop
4.423,0.599,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.426,2.350,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.427,1.261,in TeleOp_Revised,top of main loop
4.427,0.627,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.429,1.583,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.430,1.129,in TeleOp_Revised,top of main loop
4.431,0.711,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.433,2.232,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.436,3.330,in TeleOp_Revised,top of main loop
4.438,1.617,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.441,2.857,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.443,1.836,in TeleOp_Revised,top of main loop
4.443,0.643,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
