sec,d ms,r.init,r.init was invoked (a)
0.000,0.559,r.init,debug mode is false
0.002,1.144,robot,pushButton was invoked with button 0
3.283,3281.392,robot,resetMotorEncoders was called
3.301,18.277,robot,enableMotorEncoders was called
3.340,38.704,r.init,r.init finished (a)
3.414,73.964,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.415,1.022,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.610,195.202,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.226,1615.835,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.299,73.263,robot,pushButton was invoked with button 0
5.300,0.772,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.311,11.198,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.313,2.043,robot,pushButton was invoked with button 0
5.316,2.366,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.318,2.436,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.320,2.224,robot,pushButton was invoked with button 0
5.322,2.173,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.328,6.036,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.330,1.976,robot,pushButton was invoked with button 0
5.332,1.342,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.337,4.845,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.340,3.416,robot,pushButton was invoked with button 0
5.341,1.454,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.346,4.593,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.351,4.437,robot,pushButton was invoked with button 0
5.354,3.218,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.356,2.571,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.358,1.681,robot,pushButton was invoked with button 0
5.359,0.709,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.361,2.407,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.363,2.296,robot,pushButton was invoked with button 0
5.364,0.623,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.367,2.992,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.368,1.227,robot,pushButton was invoked with button 0
5.369,0.611,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.371,2.123,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.373,2.077,robot,pushButton was invoked with button 0
5.374,0.677,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.377,3.204,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.379,1.634,robot,pushButton was invoked with button 0
5.379,0.711,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.381,2.032,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.384,2.815,robot,pushButton was invoked with button 0
5.385,1.216,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.390,4.303,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.391,1.348,robot,pushButton was invoked with button 0
5.393,2.076,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.399,6.341,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.404,4.851,robot,pushButton was invoked with button 0
5.405,0.798,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.408,2.927,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.409,1.503,robot,pushButton was invoked with button 0
5.412,2.358,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.414,2.586,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.416,1.771,robot,pushButton was invoked with button 0
5.417,0.567,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.419,1.935,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.420,1.178,robot,pushButton was invoked with button 0
5.421,0.915,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.423,2.537,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.425,1.230,robot,pushButton was invoked with button 0
5.425,0.607,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
