sec,d ms,r.init,r.init was invoked (a)
0.001,1.015,r.init,debug mode is false
0.002,0.773,robot,pushButton was invoked with button 0
3.407,3404.561,robot,resetMotorEncoders was called
3.419,12.233,robot,enableMotorEncoders was called
3.445,26.170,r.init,r.init finished (a)
3.515,69.935,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.260,82744.933,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.442,181.970,in TeleOp_Revised,top of main loop
86.443,1.030,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.549,105.708,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.552,3.092,in TeleOp_Revised,top of main loop
86.553,1.656,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.557,3.470,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.561,4.147,in TeleOp_Revised,top of main loop
86.563,1.526,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.565,2.749,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.568,2.208,in TeleOp_Revised,top of main loop
86.569,1.810,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.572,2.833,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.574,2.316,in TeleOp_Revised,top of main loop
86.577,2.876,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.583,5.448,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.585,2.477,in TeleOp_Revised,top of main loop
86.587,1.389,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.591,4.657,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.595,3.227,in TeleOp_Revised,top of main loop
86.596,1.123,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.600,4.573,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.603,3.022,in TeleOp_Revised,top of main loop
86.605,1.330,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.607,2.706,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.610,2.967,in TeleOp_Revised,top of main loop
86.611,0.851,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.613,1.667,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.615,2.558,in TeleOp_Revised,top of main loop
86.617,1.189,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.618,1.569,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.620,1.670,in TeleOp_Revised,top of main loop
86.620,0.613,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.622,1.436,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.623,1.515,in TeleOp_Revised,top of main loop
86.624,0.587,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.626,1.656,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.627,1.560,in TeleOp_Revised,top of main loop
86.628,1.125,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.630,1.481,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.631,1.266,in TeleOp_Revised,top of main loop
86.632,0.929,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.633,1.308,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.635,1.416,in TeleOp_Revised,top of main loop
86.635,0.605,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.637,1.429,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.638,1.378,in TeleOp_Revised,top of main loop
86.639,0.564,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.640,1.444,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.642,1.480,in TeleOp_Revised,top of main loop
86.642,0.791,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.644,1.445,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.646,1.767,in TeleOp_Revised,top of main loop
86.646,0.910,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
86.650,3.250,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
86.651,1.755,in TeleOp_Revised,top of main loop
86.652,0.897,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
