sec,d ms,r.init,r.init was invoked (a)
0.001,1.143,r.init,debug mode is false
0.003,1.361,robot,pushButton was invoked with button 0
3.719,3716.530,robot,resetMotorEncoders was called
3.741,21.906,robot,enableMotorEncoders was called
3.776,34.651,r.init,r.init finished (a)
3.840,64.472,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.842,1.539,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.993,150.907,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.786,2793.649,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.860,73.401,in TeleOp_Revised,top of main loop
6.861,1.252,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.959,98.490,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.962,3.063,in TeleOp_Revised,top of main loop
6.963,1.062,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.967,3.284,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.968,1.560,in TeleOp_Revised,top of main loop
6.969,0.960,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.972,2.397,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.975,2.933,in TeleOp_Revised,top of main loop
6.976,1.710,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.979,2.665,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.981,2.389,in TeleOp_Revised,top of main loop
6.982,1.139,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.986,3.660,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.991,4.592,in TeleOp_Revised,top of main loop
6.992,0.940,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.995,3.674,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.997,1.854,in TeleOp_Revised,top of main loop
6.998,1.023,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.000,1.632,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.002,1.975,in TeleOp_Revised,top of main loop
7.003,0.876,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.004,1.644,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.006,1.509,in TeleOp_Revised,top of main loop
7.007,1.187,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.009,1.633,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.010,1.248,in TeleOp_Revised,top of main loop
7.011,0.726,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.013,1.889,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.014,1.159,in TeleOp_Revised,top of main loop
7.015,0.891,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.016,1.604,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.018,1.398,in TeleOp_Revised,top of main loop
7.018,0.600,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.020,1.669,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.021,1.284,in TeleOp_Revised,top of main loop
7.022,0.693,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.023,1.539,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.025,1.299,in TeleOp_Revised,top of main loop
7.025,0.491,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.027,1.847,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.029,1.718,in TeleOp_Revised,top of main loop
7.031,1.967,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.036,5.643,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.038,1.811,in TeleOp_Revised,top of main loop
7.040,1.385,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.042,2.677,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.044,1.719,in TeleOp_Revised,top of main loop
7.045,0.703,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.047,2.336,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.048,1.079,in TeleOp_Revised,top of main loop
7.049,0.807,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.051,2.125,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.053,2.058,in TeleOp_Revised,top of main loop
7.054,0.898,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.056,1.813,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.057,1.057,in TeleOp_Revised,top of main loop
7.058,0.781,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.059,1.526,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.062,2.443,in TeleOp_Revised,top of main loop
7.062,0.631,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.064,1.623,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.065,1.027,in TeleOp_Revised,top of main loop
7.066,0.838,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.067,1.513,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.069,1.298,in TeleOp_Revised,top of main loop
7.069,0.929,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.072,2.925,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.074,1.733,in TeleOp_Revised,top of main loop
7.075,0.781,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.076,1.578,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.078,1.242,in TeleOp_Revised,top of main loop
7.078,0.545,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.080,2.251,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.082,1.867,in TeleOp_Revised,top of main loop
7.084,1.324,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.085,1.422,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.086,1.057,in TeleOp_Revised,top of main loop
7.087,0.504,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.088,1.397,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.089,0.996,in TeleOp_Revised,top of main loop
7.090,0.564,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.091,1.631,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.092,1.055,in TeleOp_Revised,top of main loop
7.093,0.580,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.094,1.426,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.095,1.015,in TeleOp_Revised,top of main loop
7.096,0.555,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.097,1.503,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.098,1.061,in TeleOp_Revised,top of main loop
7.099,0.521,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.101,1.538,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.102,1.303,in TeleOp_Revised,top of main loop
7.102,0.503,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.104,1.394,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.105,1.033,in TeleOp_Revised,top of main loop
7.105,0.528,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.107,1.428,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.108,1.011,in TeleOp_Revised,top of main loop
7.108,0.545,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.110,1.465,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.111,1.132,in TeleOp_Revised,top of main loop
7.111,0.566,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.113,1.484,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.114,1.033,in TeleOp_Revised,top of main loop
7.114,0.465,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.116,1.494,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.117,0.979,in TeleOp_Revised,top of main loop
7.117,0.521,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.119,1.419,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.120,1.040,in TeleOp_Revised,top of main loop
7.120,0.619,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
