sec,d ms,r.init,r.init was invoked (a)
0.001,0.624,r.init,debug mode is false
0.002,1.367,robot,pushButton was invoked with button 0
3.147,3144.701,robot,resetMotorEncoders was called
3.162,14.582,robot,enableMotorEncoders was called
3.189,27.510,r.init,r.init finished (a)
3.251,62.168,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.253,1.345,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.443,190.049,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.495,2051.801,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.559,64.768,in TeleOp_Revised,top of main loop
5.560,0.652,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.629,68.839,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.630,1.357,in TeleOp_Revised,top of main loop
5.631,0.886,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.633,2.002,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.634,1.331,in TeleOp_Revised,top of main loop
5.635,0.772,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.637,2.184,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.639,1.366,in TeleOp_Revised,top of main loop
5.639,0.648,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.642,2.410,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.643,1.665,in TeleOp_Revised,top of main loop
5.644,0.627,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.646,2.019,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.648,1.534,in TeleOp_Revised,top of main loop
5.648,0.704,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.650,1.658,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.652,1.596,in TeleOp_Revised,top of main loop
5.653,1.018,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.655,2.646,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.657,1.571,in TeleOp_Revised,top of main loop
5.658,0.721,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.660,2.246,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.663,3.116,in TeleOp_Revised,top of main loop
5.664,0.814,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.665,1.723,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.668,2.133,in TeleOp_Revised,top of main loop
5.669,1.041,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.671,2.709,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.674,2.775,in TeleOp_Revised,top of main loop
5.676,1.474,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.679,3.144,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.680,1.618,in TeleOp_Revised,top of main loop
5.681,0.864,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.683,1.683,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.684,1.408,in TeleOp_Revised,top of main loop
5.686,1.587,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.688,1.797,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.689,1.075,in TeleOp_Revised,top of main loop
5.689,0.582,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.691,1.668,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.692,1.113,in TeleOp_Revised,top of main loop
5.693,0.632,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.694,1.425,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.695,1.312,in TeleOp_Revised,top of main loop
5.696,0.584,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.698,1.633,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.699,1.001,in TeleOp_Revised,top of main loop
5.699,0.646,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.701,1.834,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.702,1.022,in TeleOp_Revised,top of main loop
5.703,0.823,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.706,2.588,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.707,1.236,in TeleOp_Revised,top of main loop
5.707,0.598,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.709,1.474,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.710,1.204,in TeleOp_Revised,top of main loop
5.711,0.917,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.713,1.997,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.714,1.349,in TeleOp_Revised,top of main loop
5.715,0.585,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.716,1.419,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.717,1.040,in TeleOp_Revised,top of main loop
5.718,0.444,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.719,1.466,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.720,0.983,in TeleOp_Revised,top of main loop
5.721,0.591,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.722,1.446,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.723,1.089,in TeleOp_Revised,top of main loop
5.724,0.582,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.728,3.513,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.729,1.031,in TeleOp_Revised,top of main loop
5.729,0.647,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.731,1.631,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.734,2.673,in TeleOp_Revised,top of main loop
5.734,0.540,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.736,1.696,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.737,1.308,in TeleOp_Revised,top of main loop
5.738,0.513,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.739,1.691,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.741,1.416,in TeleOp_Revised,top of main loop
