sec,d ms,r.init,r.init was invoked (a)
0.001,0.555,r.init,debug mode is false
0.002,0.703,robot,pushButton was invoked with button 0
3.413,3411.326,robot,resetMotorEncoders was called
3.427,13.755,robot,enableMotorEncoders was called
3.457,30.146,r.init,r.init finished (a)
3.525,68.267,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.526,1.404,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.711,184.368,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.668,2957.001,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.731,63.012,in TeleOp_Revised,top of main loop
6.732,1.352,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.844,111.443,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.846,1.943,in TeleOp_Revised,top of main loop
6.847,1.019,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.852,5.151,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.857,4.798,in TeleOp_Revised,top of main loop
6.859,2.075,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.862,3.829,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.869,6.511,in TeleOp_Revised,top of main loop
6.870,0.982,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.872,2.482,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.875,2.271,in TeleOp_Revised,top of main loop
6.876,0.900,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.878,2.120,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.880,2.113,in TeleOp_Revised,top of main loop
6.881,0.957,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.883,2.039,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.884,1.568,in TeleOp_Revised,top of main loop
6.885,0.542,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.887,1.846,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.888,1.021,in TeleOp_Revised,top of main loop
6.889,0.742,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.890,1.512,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.891,1.348,in TeleOp_Revised,top of main loop
6.892,0.586,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.893,1.504,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.894,1.029,in TeleOp_Revised,top of main loop
6.895,0.795,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.897,1.488,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.898,1.324,in TeleOp_Revised,top of main loop
6.899,0.616,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.901,2.622,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.903,1.483,in TeleOp_Revised,top of main loop
6.903,0.624,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.906,2.184,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.907,1.642,in TeleOp_Revised,top of main loop
6.908,0.904,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.909,1.326,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.911,1.725,in TeleOp_Revised,top of main loop
6.912,0.555,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.914,1.787,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.915,1.292,in TeleOp_Revised,top of main loop
6.916,0.804,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.917,1.687,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.919,1.897,in TeleOp_Revised,top of main loop
6.920,0.633,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.922,1.879,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.923,1.460,in TeleOp_Revised,top of main loop
6.924,1.290,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.926,1.529,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.928,1.643,in TeleOp_Revised,top of main loop
6.928,0.628,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.930,2.036,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.931,1.141,in TeleOp_Revised,top of main loop
6.932,0.978,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.934,1.541,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.935,1.470,in TeleOp_Revised,top of main loop
6.936,0.640,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.938,1.744,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.939,1.314,in TeleOp_Revised,top of main loop
6.940,0.845,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.942,1.533,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.943,1.350,in TeleOp_Revised,top of main loop
6.944,0.628,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.945,1.658,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.946,1.120,in TeleOp_Revised,top of main loop
6.947,0.908,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.949,1.466,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.950,1.045,in TeleOp_Revised,top of main loop
6.950,0.656,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.952,1.323,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.953,1.019,in TeleOp_Revised,top of main loop
6.954,0.848,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.956,2.132,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.957,1.545,in TeleOp_Revised,top of main loop
6.958,0.574,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.959,1.567,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.961,1.187,in TeleOp_Revised,top of main loop
6.961,0.648,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.963,1.563,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.964,1.104,in TeleOp_Revised,top of main loop
6.965,0.658,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.966,1.342,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.967,1.498,in TeleOp_Revised,top of main loop
6.968,0.504,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.971,3.073,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.972,1.029,in TeleOp_Revised,top of main loop
6.973,0.731,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.974,1.714,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.976,1.077,in TeleOp_Revised,top of main loop
6.976,0.511,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.977,1.469,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.979,1.105,in TeleOp_Revised,top of main loop
6.979,0.591,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.981,1.898,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.982,1.278,in TeleOp_Revised,top of main loop
6.983,0.762,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.985,1.480,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.986,1.043,in TeleOp_Revised,top of main loop
6.986,0.535,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.988,1.511,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
