sec,d ms,r.init,r.init was invoked (a)
0.001,1.419,r.init,debug mode is false
0.002,0.856,robot,pushButton was invoked with button 0
3.429,3427.343,robot,resetMotorEncoders was called
3.436,7.147,robot,enableMotorEncoders was called
3.468,31.958,r.init,r.init finished (a)
3.531,62.166,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.532,1.696,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.704,171.452,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.323,619.138,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.397,74.378,robot,pushButton was invoked with button 0
4.398,0.852,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.411,12.952,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.412,1.328,robot,pushButton was invoked with button 0
4.413,1.092,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.415,1.321,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.417,2.150,robot,pushButton was invoked with button 0
4.418,0.773,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.419,1.115,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.420,1.401,robot,pushButton was invoked with button 0
4.421,0.806,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.422,1.497,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.424,1.666,robot,pushButton was invoked with button 0
4.425,0.643,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.426,1.533,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.428,1.401,robot,pushButton was invoked with button 0
4.428,0.582,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.430,1.366,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.431,1.150,robot,pushButton was invoked with button 0
4.432,0.769,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.433,1.335,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.434,1.186,robot,pushButton was invoked with button 0
4.435,0.471,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.436,1.480,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.437,1.214,robot,pushButton was invoked with button 0
4.438,0.706,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.439,1.402,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.440,1.072,robot,pushButton was invoked with button 0
4.441,0.763,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.443,1.295,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.444,1.012,robot,pushButton was invoked with button 0
4.444,0.962,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.448,3.194,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.449,0.932,robot,pushButton was invoked with button 0
4.450,1.000,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.451,1.420,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.452,1.011,robot,pushButton was invoked with button 0
4.453,0.505,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.454,1.456,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.455,1.095,robot,pushButton was invoked with button 0
4.456,0.540,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.457,1.640,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.458,0.929,robot,pushButton was invoked with button 0
4.459,0.565,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.460,1.325,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.461,1.143,robot,pushButton was invoked with button 0
4.462,0.605,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.463,1.373,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.464,1.077,robot,pushButton was invoked with button 0
4.465,0.604,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.469,3.915,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.470,1.018,robot,pushButton was invoked with button 0
4.470,0.610,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.472,1.375,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.473,1.076,robot,pushButton was invoked with button 0
4.473,0.565,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.475,1.376,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.476,1.114,robot,pushButton was invoked with button 0
4.477,1.206,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.479,1.392,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.480,1.597,robot,pushButton was invoked with button 0
4.481,0.591,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.482,1.367,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.483,1.084,robot,pushButton was invoked with button 0
4.484,0.487,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.485,1.273,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.486,1.005,robot,pushButton was invoked with button 0
4.486,0.544,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.488,1.608,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.489,1.307,robot,pushButton was invoked with button 0
4.490,0.569,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.492,1.818,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.493,1.070,robot,pushButton was invoked with button 0
4.494,0.756,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.495,1.777,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.497,1.626,robot,pushButton was invoked with button 0
4.498,0.829,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.500,1.700,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.501,0.965,robot,pushButton was invoked with button 0
4.501,0.901,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.503,1.681,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.505,1.753,robot,pushButton was invoked with button 0
4.506,0.654,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.508,2.134,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.509,0.999,robot,pushButton was invoked with button 0
4.509,0.705,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.511,2.013,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.513,1.558,robot,pushButton was invoked with button 0
4.513,0.494,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.515,1.814,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
