sec,d ms,r.init,r.init was invoked (a)
0.001,0.631,r.init,debug mode is false
0.002,0.908,robot,pushButton was invoked with button 0
4.074,4071.985,robot,resetMotorEncoders was called
4.100,26.285,robot,enableMotorEncoders was called
4.123,22.749,r.init,r.init finished (a)
4.189,65.931,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.211,21.971,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.405,193.920,in TeleOp_Revised,top of main loop
4.405,0.793,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.447,41.710,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.450,2.634,in TeleOp_Revised,top of main loop
4.451,0.837,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.484,33.327,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.486,2.389,in TeleOp_Revised,top of main loop
4.489,2.945,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.493,4.041,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.503,9.874,in TeleOp_Revised,top of main loop
4.505,1.696,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.509,3.881,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.512,3.142,in TeleOp_Revised,top of main loop
4.513,0.972,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.519,5.922,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.521,2.342,in TeleOp_Revised,top of main loop
4.522,1.347,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.526,4.098,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.529,2.033,in TeleOp_Revised,top of main loop
4.530,1.332,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.531,1.581,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.534,2.136,in TeleOp_Revised,top of main loop
4.535,1.373,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.537,1.833,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.538,1.567,in TeleOp_Revised,top of main loop
4.539,0.608,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.541,1.745,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.542,1.195,in TeleOp_Revised,top of main loop
4.543,0.692,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.545,1.936,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
