sec,d ms,r.init,r.init was invoked (a)
0.001,0.733,r.init,debug mode is false
0.001,0.666,robot,pushButton was invoked with button 0
3.297,3296.060,robot,resetMotorEncoders was called
3.310,13.163,robot,enableMotorEncoders was called
3.342,31.369,r.init,r.init finished (a)
3.424,81.713,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.425,1.358,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.621,196.229,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.287,1665.861,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.372,84.745,in TeleOp_Revised,top of main loop
5.373,0.881,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.457,84.803,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.462,4.232,in TeleOp_Revised,top of main loop
5.463,1.276,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.466,3.301,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.470,3.622,in TeleOp_Revised,top of main loop
5.471,1.540,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.475,3.385,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.478,2.803,in TeleOp_Revised,top of main loop
5.479,1.576,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.482,2.985,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.484,2.147,in TeleOp_Revised,top of main loop
5.486,2.197,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.490,3.718,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.492,1.702,in TeleOp_Revised,top of main loop
5.493,0.714,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.495,2.098,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.497,1.830,in TeleOp_Revised,top of main loop
5.497,0.775,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.499,1.581,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.500,1.301,in TeleOp_Revised,top of main loop
5.501,0.562,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.502,1.706,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.505,2.084,in TeleOp_Revised,top of main loop
5.506,1.646,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.509,2.841,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.511,1.467,in TeleOp_Revised,top of main loop
5.511,0.739,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.514,2.249,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.515,1.395,in TeleOp_Revised,top of main loop
5.516,0.844,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.517,1.650,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.519,2.099,in TeleOp_Revised,top of main loop
5.521,1.491,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.523,1.577,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.524,1.204,in TeleOp_Revised,top of main loop
5.524,0.602,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.527,2.269,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.528,1.226,in TeleOp_Revised,top of main loop
5.528,0.610,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.531,2.536,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.533,2.146,in TeleOp_Revised,top of main loop
5.534,0.575,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.536,2.507,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.537,1.200,in TeleOp_Revised,top of main loop
5.538,0.947,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.540,1.954,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.542,1.820,in TeleOp_Revised,top of main loop
5.543,0.570,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.544,1.614,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.546,1.311,in TeleOp_Revised,top of main loop
5.546,0.559,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.548,2.083,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.550,1.548,in TeleOp_Revised,top of main loop
5.550,0.551,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.552,1.893,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.553,1.161,in TeleOp_Revised,top of main loop
5.554,0.595,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.556,1.686,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.557,1.426,in TeleOp_Revised,top of main loop
