sec,d ms,r.init,r.init was invoked (a)
0.001,0.637,r.init,debug mode is false
0.001,0.604,robot,pushButton was invoked with button 0
3.431,3429.970,robot,resetMotorEncoders was called
3.440,8.862,robot,enableMotorEncoders was called
3.475,34.949,r.init,r.init finished (a)
3.541,66.172,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.542,1.033,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.722,179.322,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.288,2566.472,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.351,63.330,in TeleOp_Revised,top of main loop
6.352,0.596,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.414,62.239,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.416,1.506,in TeleOp_Revised,top of main loop
6.416,0.724,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.439,22.921,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.441,1.196,in TeleOp_Revised,top of main loop
6.441,0.779,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.443,1.674,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.444,1.346,in TeleOp_Revised,top of main loop
6.445,0.685,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.447,1.731,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.448,0.988,in TeleOp_Revised,top of main loop
6.448,0.667,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.450,1.448,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.451,1.148,in TeleOp_Revised,top of main loop
6.452,0.526,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.453,1.681,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.454,1.103,in TeleOp_Revised,top of main loop
6.455,0.853,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.457,1.504,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.458,1.042,in TeleOp_Revised,top of main loop
6.458,0.664,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.460,1.500,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.461,1.159,in TeleOp_Revised,top of main loop
6.462,0.511,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.464,2.006,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.465,1.288,in TeleOp_Revised,top of main loop
6.466,0.810,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.467,1.481,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.468,1.205,in TeleOp_Revised,top of main loop
6.469,0.609,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.471,2.105,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.472,1.054,in TeleOp_Revised,top of main loop
6.473,0.882,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.475,2.070,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.476,1.273,in TeleOp_Revised,top of main loop
6.477,0.551,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.479,2.169,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.483,3.584,in TeleOp_Revised,top of main loop
6.483,0.762,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.485,1.833,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.487,1.927,in TeleOp_Revised,top of main loop
6.488,1.256,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.490,1.859,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.491,1.153,in TeleOp_Revised,top of main loop
6.492,0.515,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.495,2.666,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.496,1.473,in TeleOp_Revised,top of main loop
6.497,0.722,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.499,1.859,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.500,1.625,in TeleOp_Revised,top of main loop
