sec,d ms,r.init,r.init was invoked (a)
0.001,0.756,r.init,debug mode is false
0.001,0.800,robot,pushButton was invoked with button 0
4.064,4062.635,robot,resetMotorEncoders was called
4.082,18.163,robot,enableMotorEncoders was called
4.122,40.268,r.init,r.init finished (a)
4.186,63.888,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.026,4839.741,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.204,177.871,in TeleOp_Revised,top of main loop
9.205,1.199,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.292,87.150,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.294,1.954,in TeleOp_Revised,top of main loop
9.295,0.791,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.297,1.609,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.298,1.468,in TeleOp_Revised,top of main loop
9.299,0.828,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.301,2.523,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.304,3.038,in TeleOp_Revised,top of main loop
9.306,1.549,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.315,8.827,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.317,1.768,in TeleOp_Revised,top of main loop
9.318,0.956,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.319,1.883,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.322,2.986,in TeleOp_Revised,top of main loop
9.323,0.883,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.329,5.219,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.331,2.154,in TeleOp_Revised,top of main loop
9.331,0.701,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.335,3.189,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.337,2.009,in TeleOp_Revised,top of main loop
9.338,1.069,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.340,2.151,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.343,3.602,in TeleOp_Revised,top of main loop
9.345,1.184,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.347,2.018,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.349,2.023,in TeleOp_Revised,top of main loop
9.350,0.882,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.353,3.362,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.355,1.771,in TeleOp_Revised,top of main loop
9.355,0.675,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.357,2.083,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.361,3.563,in TeleOp_Revised,top of main loop
9.362,0.557,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.363,1.903,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.365,1.755,in TeleOp_Revised,top of main loop
9.366,0.804,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.368,1.970,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.369,1.230,in TeleOp_Revised,top of main loop
9.370,0.622,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.372,2.195,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.376,3.552,in TeleOp_Revised,top of main loop
9.377,1.218,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.379,2.069,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.380,1.283,in TeleOp_Revised,top of main loop
9.381,0.616,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.383,2.455,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.388,4.563,in TeleOp_Revised,top of main loop
9.390,2.475,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.393,2.305,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.396,3.107,in TeleOp_Revised,top of main loop
9.397,1.174,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.399,2.619,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.403,3.688,in TeleOp_Revised,top of main loop
9.405,1.561,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.407,2.226,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.409,1.992,in TeleOp_Revised,top of main loop
9.410,0.829,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.411,1.762,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.413,1.480,in TeleOp_Revised,top of main loop
9.414,1.367,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.416,1.803,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.418,1.405,in TeleOp_Revised,top of main loop
9.418,0.620,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.420,1.653,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.422,2.229,in TeleOp_Revised,top of main loop
9.423,0.978,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.425,1.650,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.427,2.594,in TeleOp_Revised,top of main loop
9.428,0.704,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.430,2.033,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.431,1.209,in TeleOp_Revised,top of main loop
9.432,0.539,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.434,1.846,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.435,1.637,in TeleOp_Revised,top of main loop
9.436,1.207,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.438,1.996,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.441,2.569,in TeleOp_Revised,top of main loop
9.442,0.541,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.443,1.606,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.445,1.664,in TeleOp_Revised,top of main loop
9.446,0.955,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.448,2.132,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.450,1.822,in TeleOp_Revised,top of main loop
9.450,0.631,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.452,1.538,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.453,1.451,in TeleOp_Revised,top of main loop
9.454,0.839,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.456,1.729,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.457,1.542,in TeleOp_Revised,top of main loop
9.458,0.919,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.460,1.679,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.461,1.173,in TeleOp_Revised,top of main loop
9.462,0.763,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.463,1.468,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.465,1.368,in TeleOp_Revised,top of main loop
9.465,0.632,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.467,2.003,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.469,1.217,in TeleOp_Revised,top of main loop
9.469,0.602,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.472,2.323,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.474,1.901,in TeleOp_Revised,top of main loop
9.474,0.729,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.476,1.497,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.478,2.059,in TeleOp_Revised,top of main loop
9.479,0.900,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.481,1.989,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.482,1.239,in TeleOp_Revised,top of main loop
9.483,0.938,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.485,2.382,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.489,3.704,in TeleOp_Revised,top of main loop
9.490,1.155,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.492,1.773,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.494,1.763,in TeleOp_Revised,top of main loop
9.495,1.616,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.497,2.043,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.498,1.160,in TeleOp_Revised,top of main loop
9.499,0.574,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.503,3.756,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.513,9.910,in TeleOp_Revised,top of main loop
9.515,1.869,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.519,4.540,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.523,3.832,in TeleOp_Revised,top of main loop
9.524,0.933,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.528,3.688,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.531,3.842,in TeleOp_Revised,top of main loop
9.532,0.933,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.538,5.509,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.543,5.424,in TeleOp_Revised,top of main loop
9.545,2.145,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.583,37.718,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.586,2.637,in TeleOp_Revised,top of main loop
9.586,0.682,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.590,3.427,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.592,2.430,in TeleOp_Revised,top of main loop
9.593,0.997,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.598,4.631,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.600,1.842,in TeleOp_Revised,top of main loop
9.600,0.600,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.602,1.798,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.604,1.644,in TeleOp_Revised,top of main loop
9.604,0.671,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.606,1.913,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.609,2.147,in TeleOp_Revised,top of main loop
9.609,0.788,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
9.612,3.082,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
9.614,1.580,in TeleOp_Revised,top of main loop
