sec,d ms,r.init,r.init was invoked (a)
0.000,0.478,r.init,debug mode is false
0.001,0.699,robot,pushButton was invoked with button 0
3.673,3671.472,robot,resetMotorEncoders was called
3.687,14.821,robot,enableMotorEncoders was called
3.722,34.928,r.init,r.init finished (a)
3.779,56.293,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.239,2460.126,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.411,172.379,in TeleOp_Revised,top of main loop
6.412,1.141,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.472,59.759,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.474,1.632,in TeleOp_Revised,top of main loop
6.475,1.480,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.502,26.740,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.503,1.501,in TeleOp_Revised,top of main loop
6.505,1.112,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.508,3.369,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.510,1.698,in TeleOp_Revised,top of main loop
6.511,1.746,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.514,2.472,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.515,1.431,in TeleOp_Revised,top of main loop
6.516,0.918,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.518,2.006,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.521,2.446,in TeleOp_Revised,top of main loop
6.522,0.906,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.526,4.737,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.529,2.525,in TeleOp_Revised,top of main loop
6.530,0.759,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.533,3.428,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.537,3.606,in TeleOp_Revised,top of main loop
6.538,1.136,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
