sec,d ms,r.init,r.init was invoked (a)
0.000,0.570,r.init,debug mode is false
0.001,0.706,robot,pushButton was invoked with button 0
3.503,3502.431,robot,resetMotorEncoders was called
3.526,22.461,robot,enableMotorEncoders was called
3.552,25.654,r.init,r.init finished (a)
3.610,58.891,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.612,1.425,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.824,211.917,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.972,3148.209,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.043,71.356,in TeleOp_Revised,top of main loop
7.044,0.935,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.168,124.058,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.179,10.648,in TeleOp_Revised,top of main loop
7.183,4.507,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.186,2.780,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.188,2.175,in TeleOp_Revised,top of main loop
7.190,1.582,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.194,4.144,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.196,2.270,in TeleOp_Revised,top of main loop
7.197,1.055,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.201,3.029,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.204,3.151,in TeleOp_Revised,top of main loop
7.205,0.960,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.207,2.170,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.208,1.537,in TeleOp_Revised,top of main loop
7.209,0.732,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.212,3.398,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.214,1.765,in TeleOp_Revised,top of main loop
7.215,1.117,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.219,3.920,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.221,1.925,in TeleOp_Revised,top of main loop
7.222,0.928,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.224,1.865,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.225,1.116,in TeleOp_Revised,top of main loop
7.226,0.775,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.228,1.682,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.229,1.380,in TeleOp_Revised,top of main loop
7.230,0.601,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.231,1.791,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.233,1.211,in TeleOp_Revised,top of main loop
7.233,0.930,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.235,1.649,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.236,1.274,in TeleOp_Revised,top of main loop
7.237,0.541,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.239,1.660,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.240,1.127,in TeleOp_Revised,top of main loop
7.240,0.710,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.242,1.682,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.243,1.253,in TeleOp_Revised,top of main loop
7.244,0.642,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.246,2.045,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.247,1.027,in TeleOp_Revised,top of main loop
