sec,d ms,r.init,r.init was invoked (a)
0.002,1.205,r.init,debug mode is false
0.003,1.135,robot,pushButton was invoked with button 0
3.998,3994.812,robot,resetMotorEncoders was called
4.009,11.746,robot,enableMotorEncoders was called
4.038,28.362,r.init,r.init finished (a)
4.122,83.880,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.745,3623.140,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.919,174.518,in TeleOp_Revised,top of main loop
7.920,0.829,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.983,62.535,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.984,1.709,in TeleOp_Revised,top of main loop
7.985,0.794,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
7.987,1.998,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
7.990,2.710,in TeleOp_Revised,top of main loop
7.991,1.042,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.015,23.933,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.019,3.856,in TeleOp_Revised,top of main loop
8.022,3.008,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.025,3.107,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.028,3.069,in TeleOp_Revised,top of main loop
8.030,1.779,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.032,2.385,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.034,2.057,in TeleOp_Revised,top of main loop
8.035,0.784,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.037,2.353,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.040,3.346,in TeleOp_Revised,top of main loop
8.042,1.189,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.044,2.316,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.046,2.426,in TeleOp_Revised,top of main loop
8.047,0.855,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.049,1.813,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.050,1.252,in TeleOp_Revised,top of main loop
8.051,0.689,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.053,1.666,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.054,1.493,in TeleOp_Revised,top of main loop
8.055,0.918,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.057,1.661,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.058,1.266,in TeleOp_Revised,top of main loop
8.059,1.004,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.061,1.550,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.062,1.080,in TeleOp_Revised,top of main loop
8.062,0.540,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.064,1.304,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.065,1.021,in TeleOp_Revised,top of main loop
8.065,0.523,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.066,1.270,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.067,0.971,in TeleOp_Revised,top of main loop
8.068,0.552,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.070,2.589,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.072,1.256,in TeleOp_Revised,top of main loop
8.072,0.577,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.073,1.231,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.074,0.927,in TeleOp_Revised,top of main loop
8.075,0.484,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.076,1.335,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.077,0.988,in TeleOp_Revised,top of main loop
8.078,0.505,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.079,1.466,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.080,1.123,in TeleOp_Revised,top of main loop
8.081,0.536,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
8.082,1.304,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
8.083,1.068,in TeleOp_Revised,top of main loop
