sec,d ms,r.init,r.init was invoked (a)
0.000,0.480,r.init,debug mode is false
0.001,0.805,robot,pushButton was invoked with button 0
3.238,3237.227,robot,resetMotorEncoders was called
3.258,19.428,robot,enableMotorEncoders was called
3.293,35.695,r.init,r.init finished (a)
3.340,46.350,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.341,1.241,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.539,197.760,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.797,1257.817,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.858,61.145,in TeleOp_Revised,top of main loop
4.859,0.817,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.959,100.143,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.960,1.669,in TeleOp_Revised,top of main loop
4.961,0.949,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.964,2.171,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.965,1.605,in TeleOp_Revised,top of main loop
4.966,0.799,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.968,2.408,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.970,1.758,in TeleOp_Revised,top of main loop
4.971,0.723,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.973,2.510,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.977,3.594,in TeleOp_Revised,top of main loop
4.979,2.460,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.982,2.758,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.984,1.949,in TeleOp_Revised,top of main loop
4.985,1.191,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.989,3.346,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.990,1.280,in TeleOp_Revised,top of main loop
4.991,1.291,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.995,3.991,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.997,1.953,in TeleOp_Revised,top of main loop
4.998,0.655,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.000,2.240,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.002,1.545,in TeleOp_Revised,top of main loop
5.003,1.852,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.007,3.904,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.009,1.756,in TeleOp_Revised,top of main loop
5.010,0.637,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.012,1.908,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.014,2.287,in TeleOp_Revised,top of main loop
5.017,2.926,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.018,1.453,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.021,2.514,in TeleOp_Revised,top of main loop
5.022,0.762,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.023,1.557,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.024,1.088,in TeleOp_Revised,top of main loop
5.025,0.568,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.026,1.583,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.027,1.048,in TeleOp_Revised,top of main loop
5.028,0.548,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.029,1.481,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.030,0.964,in TeleOp_Revised,top of main loop
5.031,0.534,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.032,1.398,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.033,1.023,in TeleOp_Revised,top of main loop
5.034,0.453,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.035,1.435,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.036,1.147,in TeleOp_Revised,top of main loop
5.037,0.554,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.038,1.460,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.039,1.078,in TeleOp_Revised,top of main loop
5.040,0.583,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.042,1.434,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.042,0.980,in TeleOp_Revised,top of main loop
5.043,0.537,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.044,1.362,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.045,0.983,in TeleOp_Revised,top of main loop
5.046,0.460,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.048,1.963,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.049,1.289,in TeleOp_Revised,top of main loop
5.050,0.601,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.051,1.447,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.052,0.968,in TeleOp_Revised,top of main loop
5.053,0.522,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.054,1.318,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.055,1.055,in TeleOp_Revised,top of main loop
5.055,0.498,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.057,1.647,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.058,1.071,in TeleOp_Revised,top of main loop
5.060,1.360,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.062,2.023,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.063,1.332,in TeleOp_Revised,top of main loop
5.064,0.600,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.065,1.421,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.066,0.949,in TeleOp_Revised,top of main loop
5.067,0.633,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.068,1.458,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.069,1.103,in TeleOp_Revised,top of main loop
5.070,0.478,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.071,1.496,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.072,0.917,in TeleOp_Revised,top of main loop
5.073,0.615,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.074,1.778,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.076,1.186,in TeleOp_Revised,top of main loop
5.076,0.610,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.078,1.673,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.079,1.354,in TeleOp_Revised,top of main loop
5.080,0.474,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.081,1.488,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.082,0.857,in TeleOp_Revised,top of main loop
5.083,0.530,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.084,1.280,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.085,1.018,in TeleOp_Revised,top of main loop
5.086,0.719,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.088,2.327,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.090,1.929,in TeleOp_Revised,top of main loop
5.090,0.675,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.092,1.538,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.093,1.127,in TeleOp_Revised,top of main loop
5.094,0.545,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.095,1.473,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.096,0.899,in TeleOp_Revised,top of main loop
5.098,1.464,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.100,2.628,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.102,1.332,in TeleOp_Revised,top of main loop
5.102,0.481,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.103,1.446,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.104,0.987,in TeleOp_Revised,top of main loop
5.105,0.542,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.106,1.524,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.108,1.075,in TeleOp_Revised,top of main loop
5.108,0.492,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.109,1.446,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.111,1.078,in TeleOp_Revised,top of main loop
5.112,1.237,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.114,2.437,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.116,1.615,in TeleOp_Revised,top of main loop
5.117,0.733,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.118,1.465,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.120,1.941,in TeleOp_Revised,top of main loop
5.121,0.786,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.122,1.446,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.124,1.472,in TeleOp_Revised,top of main loop
5.125,1.336,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.127,2.142,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.128,1.027,in TeleOp_Revised,top of main loop
5.129,0.518,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.130,1.584,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.132,1.360,in TeleOp_Revised,top of main loop
5.132,0.631,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.134,1.482,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.135,1.051,in TeleOp_Revised,top of main loop
5.135,0.545,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.137,1.407,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.138,1.054,in TeleOp_Revised,top of main loop
5.138,0.512,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.140,1.369,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.141,1.017,in TeleOp_Revised,top of main loop
5.141,0.541,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.143,1.525,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.144,1.084,in TeleOp_Revised,top of main loop
5.144,0.535,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.146,1.427,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.147,1.414,in TeleOp_Revised,top of main loop
5.148,0.566,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.149,1.626,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.151,1.356,in TeleOp_Revised,top of main loop
5.151,0.609,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.153,1.576,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.155,1.526,in TeleOp_Revised,top of main loop
5.155,0.600,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.157,1.918,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.158,1.291,in TeleOp_Revised,top of main loop
5.159,0.626,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.161,1.742,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.162,1.046,in TeleOp_Revised,top of main loop
5.163,1.013,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.165,1.897,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.166,1.103,in TeleOp_Revised,top of main loop
5.166,0.663,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.168,1.408,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.169,1.084,in TeleOp_Revised,top of main loop
5.169,0.487,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.171,1.413,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.172,0.955,in TeleOp_Revised,top of main loop
5.172,0.525,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.174,1.438,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.175,1.039,in TeleOp_Revised,top of main loop
5.175,0.548,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.177,1.475,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.178,0.968,in TeleOp_Revised,top of main loop
5.178,0.571,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.180,1.372,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.181,1.031,in TeleOp_Revised,top of main loop
5.181,0.555,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.183,1.347,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.184,1.026,in TeleOp_Revised,top of main loop
5.184,0.497,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.186,1.442,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.187,1.131,in TeleOp_Revised,top of main loop
5.187,0.548,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.189,1.425,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.190,0.905,in TeleOp_Revised,top of main loop
5.190,0.516,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.192,1.407,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.193,1.017,in TeleOp_Revised,top of main loop
5.193,0.544,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.195,1.429,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.196,1.091,in TeleOp_Revised,top of main loop
5.196,0.612,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.198,1.397,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.199,0.997,in TeleOp_Revised,top of main loop
5.199,0.531,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.201,1.383,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.202,1.014,in TeleOp_Revised,top of main loop
5.202,0.585,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.204,1.387,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.205,1.155,in TeleOp_Revised,top of main loop
5.205,0.596,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.207,1.511,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.208,0.977,in TeleOp_Revised,top of main loop
5.208,0.518,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.212,4.202,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.214,1.082,in TeleOp_Revised,top of main loop
