sec,d ms,r.init,r.init was invoked (a)
0.001,0.715,r.init,debug mode is false
0.002,1.321,robot,pushButton was invoked with button 0
3.622,3619.516,robot,resetMotorEncoders was called
3.630,8.893,robot,enableMotorEncoders was called
3.663,32.395,r.init,r.init finished (a)
3.743,80.307,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.947,1203.623,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.091,144.372,in TeleOp_Revised,top of main loop
5.093,1.801,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.201,107.885,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.204,2.778,in TeleOp_Revised,top of main loop
5.205,1.025,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.208,3.827,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.212,3.349,in TeleOp_Revised,top of main loop
5.213,1.233,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.219,5.763,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.225,5.764,in TeleOp_Revised,top of main loop
5.227,2.288,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.229,2.570,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.233,3.672,in TeleOp_Revised,top of main loop
5.236,2.714,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.238,1.815,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.240,2.144,in TeleOp_Revised,top of main loop
5.241,0.957,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.244,2.798,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.246,2.164,in TeleOp_Revised,top of main loop
5.247,0.948,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.249,2.336,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.251,2.193,in TeleOp_Revised,top of main loop
5.253,1.472,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.255,2.163,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.257,2.160,in TeleOp_Revised,top of main loop
5.258,1.285,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.260,2.064,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.262,2.027,in TeleOp_Revised,top of main loop
5.264,1.995,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.266,2.082,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.269,2.330,in TeleOp_Revised,top of main loop
5.270,1.039,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.272,1.801,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.275,3.254,in TeleOp_Revised,top of main loop
5.276,1.231,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.278,1.836,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.280,2.144,in TeleOp_Revised,top of main loop
5.281,1.418,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.284,2.465,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.286,2.112,in TeleOp_Revised,top of main loop
5.287,1.050,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.289,1.962,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.291,1.927,in TeleOp_Revised,top of main loop
5.292,0.744,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.294,1.912,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.296,1.879,in TeleOp_Revised,top of main loop
5.297,1.000,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.298,1.613,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.299,1.301,in TeleOp_Revised,top of main loop
5.300,0.601,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
