sec,d ms,r.init,r.init was invoked (a)
0.001,0.780,r.init,debug mode is false
0.002,1.080,robot,pushButton was invoked with button 0
4.060,4058.135,robot,resetMotorEncoders was called
4.078,18.008,robot,enableMotorEncoders was called
4.113,34.797,r.init,r.init finished (a)
4.186,73.128,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
52.877,48691.353,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.068,191.090,in TeleOp_Revised,top of main loop
53.069,1.022,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.154,84.758,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.158,3.603,in TeleOp_Revised,top of main loop
53.160,2.774,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.166,5.098,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.168,2.566,in TeleOp_Revised,top of main loop
53.172,4.268,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.181,8.521,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.183,1.660,in TeleOp_Revised,top of main loop
53.185,1.964,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.188,3.746,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.191,2.372,in TeleOp_Revised,top of main loop
53.192,1.096,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.195,3.295,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.197,1.938,in TeleOp_Revised,top of main loop
53.200,3.185,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.203,3.287,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.207,3.460,in TeleOp_Revised,top of main loop
53.209,2.094,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.214,4.756,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.215,1.434,in TeleOp_Revised,top of main loop
53.216,1.271,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.219,2.810,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.223,3.816,in TeleOp_Revised,top of main loop
53.224,0.904,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.227,2.677,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.229,2.059,in TeleOp_Revised,top of main loop
53.230,1.251,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.232,1.678,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.233,1.566,in TeleOp_Revised,top of main loop
53.234,1.075,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.236,1.766,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.238,1.606,in TeleOp_Revised,top of main loop
53.239,1.128,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.241,1.686,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.243,2.956,in TeleOp_Revised,top of main loop
53.244,0.981,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.246,1.359,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.247,1.272,in TeleOp_Revised,top of main loop
53.248,1.409,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.251,2.362,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.252,1.438,in TeleOp_Revised,top of main loop
53.253,1.039,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.256,2.533,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.257,1.447,in TeleOp_Revised,top of main loop
53.258,1.149,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.260,1.980,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.263,2.111,in TeleOp_Revised,top of main loop
53.263,0.748,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.265,1.623,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.266,1.260,in TeleOp_Revised,top of main loop
53.267,0.624,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.268,1.576,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.281,12.405,in TeleOp_Revised,top of main loop
53.282,0.978,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.284,2.084,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.286,2.256,in TeleOp_Revised,top of main loop
53.287,1.044,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.291,3.926,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.296,4.626,in TeleOp_Revised,top of main loop
53.298,1.832,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.305,7.778,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.309,3.473,in TeleOp_Revised,top of main loop
53.310,1.332,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.317,6.914,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.322,5.051,in TeleOp_Revised,top of main loop
53.323,1.311,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.325,2.101,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.328,2.161,in TeleOp_Revised,top of main loop
53.329,0.911,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
53.331,2.078,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
53.332,1.402,in TeleOp_Revised,top of main loop
