sec,d ms,r.init,r.init was invoked (a)
0.001,0.962,r.init,debug mode is false
0.002,0.997,robot,pushButton was invoked with button 0
3.570,3567.836,robot,resetMotorEncoders was called
3.586,16.576,robot,enableMotorEncoders was called
3.632,45.312,r.init,r.init finished (a)
3.724,92.468,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.725,1.336,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.930,204.668,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.179,1248.791,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.250,70.935,in TeleOp_Revised,top of main loop
5.250,0.674,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.343,92.218,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.344,1.657,in TeleOp_Revised,top of main loop
5.345,0.985,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.347,2.071,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.349,1.690,in TeleOp_Revised,top of main loop
5.350,1.340,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.352,2.146,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.355,2.104,in TeleOp_Revised,top of main loop
5.356,1.093,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.358,2.669,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.360,1.241,in TeleOp_Revised,top of main loop
5.360,0.835,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.363,2.791,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.365,1.517,in TeleOp_Revised,top of main loop
5.366,1.004,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.368,2.556,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.375,6.527,in TeleOp_Revised,top of main loop
5.376,1.502,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.379,2.283,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.381,2.232,in TeleOp_Revised,top of main loop
5.382,0.967,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.385,2.950,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.387,2.298,in TeleOp_Revised,top of main loop
5.388,1.131,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.391,2.810,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.393,2.026,in TeleOp_Revised,top of main loop
5.394,1.084,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.397,2.809,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.399,2.311,in TeleOp_Revised,top of main loop
5.400,0.882,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.402,1.581,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.403,1.388,in TeleOp_Revised,top of main loop
5.404,1.052,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.406,2.083,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.408,1.693,in TeleOp_Revised,top of main loop
5.409,0.982,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.411,1.792,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
