sec,d ms,r.init,r.init was invoked (a)
0.001,0.945,r.init,debug mode is false
0.002,0.975,robot,pushButton was invoked with button 0
3.687,3684.484,robot,resetMotorEncoders was called
3.703,16.914,robot,enableMotorEncoders was called
3.744,40.074,r.init,r.init finished (a)
3.802,57.966,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.803,1.224,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.023,220.221,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.935,1911.785,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.005,70.386,in TeleOp_Revised,top of main loop
6.006,0.697,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.122,115.684,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.123,1.594,in TeleOp_Revised,top of main loop
6.124,0.678,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.126,1.855,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.127,1.317,in TeleOp_Revised,top of main loop
6.128,0.694,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.130,2.269,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.132,1.700,in TeleOp_Revised,top of main loop
6.132,0.654,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.134,1.971,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.136,1.597,in TeleOp_Revised,top of main loop
6.137,0.770,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.140,3.314,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.144,4.290,in TeleOp_Revised,top of main loop
6.145,1.111,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.147,2.140,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.150,2.823,in TeleOp_Revised,top of main loop
6.151,1.061,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.155,3.164,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.157,2.961,in TeleOp_Revised,top of main loop
6.159,1.805,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.161,2.173,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.165,3.178,in TeleOp_Revised,top of main loop
6.166,1.232,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.168,1.915,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.170,2.010,in TeleOp_Revised,top of main loop
6.171,1.040,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.174,3.366,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.175,1.254,in TeleOp_Revised,top of main loop
