32.654,1.579,in TeleOp_Revised,top of main loop
32.655,0.753,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.657,1.675,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.658,1.442,in TeleOp_Revised,top of main loop
32.659,0.580,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.662,3.034,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.663,1.499,in TeleOp_Revised,top of main loop
32.664,1.343,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.666,1.932,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.669,2.687,in TeleOp_Revised,top of main loop
32.672,3.191,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.674,2.115,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.676,1.417,in TeleOp_Revised,top of main loop
32.677,1.330,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.682,5.213,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.684,1.464,in TeleOp_Revised,top of main loop
32.685,0.924,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.687,2.220,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.689,1.911,in TeleOp_Revised,top of main loop
32.690,0.810,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.692,2.059,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.694,1.923,in TeleOp_Revised,top of main loop
32.695,0.899,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.696,1.919,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.698,1.351,in TeleOp_Revised,top of main loop
32.699,1.014,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.701,1.895,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.702,1.715,in TeleOp_Revised,top of main loop
32.703,0.864,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.706,2.366,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.707,1.436,in TeleOp_Revised,top of main loop
32.708,0.945,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.710,2.328,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.712,1.558,in TeleOp_Revised,top of main loop
32.713,0.805,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.715,1.884,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.716,1.571,in TeleOp_Revised,top of main loop
32.717,0.702,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.719,1.966,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.721,2.174,in TeleOp_Revised,top of main loop
32.722,1.312,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.725,2.209,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.726,1.462,in TeleOp_Revised,top of main loop
32.727,0.704,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.729,1.934,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.730,1.296,in TeleOp_Revised,top of main loop
32.732,1.749,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.734,1.874,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.735,1.336,in TeleOp_Revised,top of main loop
32.736,0.917,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.738,1.865,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.739,1.331,in TeleOp_Revised,top of main loop
32.740,0.706,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.743,3.394,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.745,1.501,in TeleOp_Revised,top of main loop
32.745,0.793,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.747,1.728,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.749,1.426,in TeleOp_Revised,top of main loop
32.749,0.523,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.751,2.163,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.753,1.569,in TeleOp_Revised,top of main loop
32.754,1.434,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.757,2.419,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.759,1.944,in TeleOp_Revised,top of main loop
32.760,1.093,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.762,2.316,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.764,1.638,in TeleOp_Revised,top of main loop
32.765,0.952,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.766,1.492,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.767,1.350,in TeleOp_Revised,top of main loop
32.768,0.709,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.770,1.455,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.771,1.811,in TeleOp_Revised,top of main loop
32.773,1.452,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.775,1.668,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.776,1.286,in TeleOp_Revised,top of main loop
32.777,1.224,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.779,1.951,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.781,1.576,in TeleOp_Revised,top of main loop
32.781,0.834,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.783,1.487,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.784,1.101,in TeleOp_Revised,top of main loop
32.785,0.714,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.786,1.761,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.787,1.004,in TeleOp_Revised,top of main loop
32.788,0.837,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.790,1.533,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.791,1.381,in TeleOp_Revised,top of main loop
32.792,0.530,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.793,1.689,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.794,1.036,in TeleOp_Revised,top of main loop
32.795,0.820,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.797,1.450,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.798,1.237,in TeleOp_Revised,top of main loop
32.799,0.554,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.800,1.742,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.801,1.076,in TeleOp_Revised,top of main loop
32.802,0.987,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.804,1.440,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.805,1.136,in TeleOp_Revised,top of main loop
32.805,0.529,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.807,1.642,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.808,1.008,in TeleOp_Revised,top of main loop
32.809,0.661,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.811,1.735,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.812,1.162,in TeleOp_Revised,top of main loop
32.813,0.835,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.814,1.631,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.815,1.056,in TeleOp_Revised,top of main loop
32.816,0.753,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.817,1.558,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.819,1.233,in TeleOp_Revised,top of main loop
32.819,0.616,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.823,3.238,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.824,1.028,in TeleOp_Revised,top of main loop
32.824,0.789,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.826,1.475,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.827,1.277,in TeleOp_Revised,top of main loop
32.828,0.531,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.829,1.714,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.831,1.201,in TeleOp_Revised,top of main loop
32.831,0.762,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.833,1.443,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.834,1.155,in TeleOp_Revised,top of main loop
32.835,0.554,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.836,1.516,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.837,1.039,in TeleOp_Revised,top of main loop
32.838,0.671,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.839,1.509,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.841,1.428,in TeleOp_Revised,top of main loop
32.841,0.552,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.843,1.685,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.844,1.013,in TeleOp_Revised,top of main loop
32.845,0.622,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.846,1.528,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.847,1.221,in TeleOp_Revised,top of main loop
32.848,0.617,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.851,2.655,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.852,1.346,in TeleOp_Revised,top of main loop
32.853,0.701,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.854,1.493,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.855,1.211,in TeleOp_Revised,top of main loop
32.856,0.563,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.858,2.162,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.860,1.581,in TeleOp_Revised,top of main loop
32.861,0.991,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.862,1.789,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.864,1.248,in TeleOp_Revised,top of main loop
32.864,0.479,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.866,1.631,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.867,0.973,in TeleOp_Revised,top of main loop
32.868,0.852,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.869,1.539,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.871,1.425,in TeleOp_Revised,top of main loop
32.871,0.558,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.874,3.004,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.875,1.075,in TeleOp_Revised,top of main loop
32.876,0.767,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.877,1.498,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.879,1.123,in TeleOp_Revised,top of main loop
32.879,0.566,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.881,1.742,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.882,1.153,in TeleOp_Revised,top of main loop
32.883,0.805,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.886,3.043,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.892,5.838,in TeleOp_Revised,top of main loop
32.894,1.832,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.896,2.291,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.897,1.526,in TeleOp_Revised,top of main loop
32.899,1.575,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.902,2.686,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.903,1.838,in TeleOp_Revised,top of main loop
32.904,0.584,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.906,1.868,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.908,1.768,in TeleOp_Revised,top of main loop
32.908,0.806,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.912,3.064,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.914,1.976,in TeleOp_Revised,top of main loop
32.915,1.051,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.916,1.578,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.918,1.395,in TeleOp_Revised,top of main loop
32.919,1.085,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.921,1.950,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.923,2.207,in TeleOp_Revised,top of main loop
32.925,1.743,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.926,1.901,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.928,1.838,in TeleOp_Revised,top of main loop
32.930,1.254,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.932,2.129,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.933,1.201,in TeleOp_Revised,top of main loop
32.934,1.344,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.939,5.245,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.941,1.458,in TeleOp_Revised,top of main loop
32.942,0.796,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.944,1.844,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.945,1.247,in TeleOp_Revised,top of main loop
32.946,0.770,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.948,1.991,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.949,1.214,in TeleOp_Revised,top of main loop
32.950,0.927,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.952,2.417,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.955,2.847,in TeleOp_Revised,top of main loop
32.957,1.821,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.960,2.749,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.962,2.027,in TeleOp_Revised,top of main loop
32.962,0.808,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.966,3.219,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.967,1.757,in TeleOp_Revised,top of main loop
32.968,0.664,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.970,1.959,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.972,2.118,in TeleOp_Revised,top of main loop
32.973,0.956,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.975,2.176,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.976,1.017,in TeleOp_Revised,top of main loop
32.977,1.090,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.979,1.504,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.980,0.945,in TeleOp_Revised,top of main loop
32.980,0.576,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.983,2.277,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.984,1.119,in TeleOp_Revised,top of main loop
32.985,1.077,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.987,2.655,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.989,1.561,in TeleOp_Revised,top of main loop
32.990,0.852,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
32.995,4.960,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
32.997,2.293,in TeleOp_Revised,top of main loop
32.998,1.026,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.000,1.744,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.002,1.633,in TeleOp_Revised,top of main loop
33.002,0.559,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.004,1.861,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.006,1.611,in TeleOp_Revised,top of main loop
33.006,0.534,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.009,3.088,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.011,2.172,in TeleOp_Revised,top of main loop
33.012,0.542,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.013,1.564,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.015,1.061,in TeleOp_Revised,top of main loop
33.015,0.542,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.017,1.699,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.018,1.033,in TeleOp_Revised,top of main loop
33.018,0.543,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.020,1.588,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.021,1.237,in TeleOp_Revised,top of main loop
33.022,0.589,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.023,1.538,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.024,0.947,in TeleOp_Revised,top of main loop
33.025,0.542,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.026,1.505,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.027,1.187,in TeleOp_Revised,top of main loop
33.028,0.545,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.030,1.534,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.032,2.264,in TeleOp_Revised,top of main loop
33.032,0.612,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.034,1.790,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.035,1.185,in TeleOp_Revised,top of main loop
33.036,0.501,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.037,1.540,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.039,1.067,in TeleOp_Revised,top of main loop
33.040,1.179,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.043,3.162,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.044,1.053,in TeleOp_Revised,top of main loop
33.044,0.525,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.046,1.410,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.047,0.962,in TeleOp_Revised,top of main loop
33.047,0.535,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.122,74.192,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.124,2.463,in TeleOp_Revised,top of main loop
33.127,2.868,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.140,13.055,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.142,1.753,in TeleOp_Revised,top of main loop
33.142,0.781,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.144,1.826,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.146,1.302,in TeleOp_Revised,top of main loop
33.147,1.132,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.149,2.161,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.151,2.155,in TeleOp_Revised,top of main loop
33.153,2.011,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.155,2.333,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.156,1.045,in TeleOp_Revised,top of main loop
33.157,0.969,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.160,2.252,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.161,1.388,in TeleOp_Revised,top of main loop
33.162,1.202,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.164,2.044,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.165,1.148,in TeleOp_Revised,top of main loop
33.166,0.889,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.168,1.556,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.169,1.422,in TeleOp_Revised,top of main loop
33.170,0.582,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.172,2.113,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.173,1.185,in TeleOp_Revised,top of main loop
33.174,0.795,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.176,1.538,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.177,1.088,in TeleOp_Revised,top of main loop
33.177,0.694,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.179,1.660,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.180,1.098,in TeleOp_Revised,top of main loop
33.181,0.796,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.182,1.530,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.184,1.831,in TeleOp_Revised,top of main loop
33.185,0.637,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.187,1.846,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.188,1.113,in TeleOp_Revised,top of main loop
33.189,0.716,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.193,4.066,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.194,1.451,in TeleOp_Revised,top of main loop
33.195,0.637,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.197,2.033,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.198,1.374,in TeleOp_Revised,top of main loop
33.199,0.903,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.201,1.885,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.202,1.286,in TeleOp_Revised,top of main loop
33.203,0.573,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.205,1.898,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.206,1.287,in TeleOp_Revised,top of main loop
33.207,0.768,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.208,1.575,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.210,1.346,in TeleOp_Revised,top of main loop
33.210,0.672,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.212,1.778,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.213,1.145,in TeleOp_Revised,top of main loop
33.214,1.087,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.216,1.477,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.217,1.151,in TeleOp_Revised,top of main loop
33.217,0.517,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.219,1.701,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.220,1.118,in TeleOp_Revised,top of main loop
33.221,0.774,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.223,1.500,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.224,1.265,in TeleOp_Revised,top of main loop
33.224,0.591,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.226,1.755,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.227,1.082,in TeleOp_Revised,top of main loop
33.228,0.706,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.229,1.456,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.231,1.321,in TeleOp_Revised,top of main loop
33.232,0.968,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.234,1.936,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.235,1.091,in TeleOp_Revised,top of main loop
33.235,0.775,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.238,2.138,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.239,1.519,in TeleOp_Revised,top of main loop
33.240,0.641,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.241,1.582,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.242,0.965,in TeleOp_Revised,top of main loop
33.243,0.562,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.244,1.567,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.245,1.022,in TeleOp_Revised,top of main loop
33.246,0.506,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.248,1.765,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.249,1.065,in TeleOp_Revised,top of main loop
33.249,0.561,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.251,1.562,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.252,1.050,in TeleOp_Revised,top of main loop
33.253,0.572,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
33.254,1.408,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
33.255,1.022,in TeleOp_Revised,top of main loop
33.256,0.525,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
