sec,d ms,r.init,r.init was invoked (a)
0.001,0.477,r.init,debug mode is false
0.002,0.936,robot,pushButton was invoked with button 0
4.038,4036.755,robot,resetMotorEncoders was called
4.065,27.153,robot,enableMotorEncoders was called
4.102,36.677,r.init,r.init finished (a)
4.174,71.838,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
11.776,7602.442,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
11.959,182.266,in TeleOp_Revised,top of main loop
11.960,0.951,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
12.053,93.824,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
12.056,2.092,in TeleOp_Revised,top of main loop
12.056,0.994,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
12.061,4.033,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
12.063,2.683,in TeleOp_Revised,top of main loop
12.067,4.055,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
12.085,17.824,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
12.094,8.676,in TeleOp_Revised,top of main loop
12.097,3.337,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
12.105,7.763,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
12.108,3.218,in TeleOp_Revised,top of main loop
12.109,1.301,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
12.112,2.640,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
12.116,3.688,in TeleOp_Revised,top of main loop
12.117,1.701,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
12.121,3.712,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
12.124,3.033,in TeleOp_Revised,top of main loop
12.126,1.818,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
12.129,2.858,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
12.132,3.360,in TeleOp_Revised,top of main loop
12.134,1.702,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
12.136,2.449,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
12.142,6.018,in TeleOp_Revised,top of main loop
