sec,d ms,r.init,r.init was invoked (a)
0.000,0.534,r.init,debug mode is false
0.001,0.710,robot,pushButton was invoked with button 0
3.961,3959.799,robot,resetMotorEncoders was called
3.976,15.280,robot,enableMotorEncoders was called
4.007,30.891,r.init,r.init finished (a)
4.069,62.068,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.099,30.204,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.288,188.290,in TeleOp_Revised,top of main loop
4.288,0.745,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.325,36.192,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.326,1.414,in TeleOp_Revised,top of main loop
4.327,0.696,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.354,27.482,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.356,1.626,in TeleOp_Revised,top of main loop
4.357,1.012,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.359,1.864,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.360,1.357,in TeleOp_Revised,top of main loop
4.361,0.565,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.362,1.444,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.363,1.249,in TeleOp_Revised,top of main loop
4.364,0.797,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.366,2.139,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.368,1.291,in TeleOp_Revised,top of main loop
4.369,1.174,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.371,1.821,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.372,1.520,in TeleOp_Revised,top of main loop
4.373,0.690,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.376,3.453,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.378,1.918,in TeleOp_Revised,top of main loop
4.379,0.909,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.383,3.501,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.385,2.017,in TeleOp_Revised,top of main loop
4.385,0.830,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.388,2.447,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.390,1.784,in TeleOp_Revised,top of main loop
4.390,0.706,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.392,1.739,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.393,1.405,in TeleOp_Revised,top of main loop
4.394,0.738,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.396,1.912,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.398,1.530,in TeleOp_Revised,top of main loop
4.399,1.004,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.400,1.474,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.401,1.148,in TeleOp_Revised,top of main loop
4.402,0.580,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.403,1.318,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.404,1.040,in TeleOp_Revised,top of main loop
4.405,0.602,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.406,1.344,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.407,0.971,in TeleOp_Revised,top of main loop
4.408,0.521,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.409,1.508,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.410,1.040,in TeleOp_Revised,top of main loop
4.411,0.588,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.412,1.380,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.413,0.922,in TeleOp_Revised,top of main loop
4.414,0.487,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.415,1.294,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.416,1.017,in TeleOp_Revised,top of main loop
4.416,0.539,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.418,1.377,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.419,1.387,in TeleOp_Revised,top of main loop
4.420,0.542,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.421,1.519,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.423,1.298,in TeleOp_Revised,top of main loop
4.423,0.555,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.425,1.732,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.426,1.578,in TeleOp_Revised,top of main loop
4.427,0.725,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.429,2.013,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.431,1.468,in TeleOp_Revised,top of main loop
4.431,0.626,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.433,1.776,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.434,0.984,in TeleOp_Revised,top of main loop
4.435,0.565,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.436,1.434,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.437,0.972,in TeleOp_Revised,top of main loop
4.437,0.505,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.439,1.681,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.440,1.036,in TeleOp_Revised,top of main loop
4.441,0.529,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.442,1.334,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.443,1.002,in TeleOp_Revised,top of main loop
4.444,0.561,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.445,1.482,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.446,1.064,in TeleOp_Revised,top of main loop
4.447,0.560,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.448,1.470,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.449,1.010,in TeleOp_Revised,top of main loop
4.450,0.584,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.451,1.377,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.452,0.967,in TeleOp_Revised,top of main loop
4.453,0.578,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.454,1.375,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.455,1.101,in TeleOp_Revised,top of main loop
4.456,0.549,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.457,1.378,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.458,1.089,in TeleOp_Revised,top of main loop
4.459,0.559,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.460,1.448,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.461,0.969,in TeleOp_Revised,top of main loop
4.462,0.504,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.463,1.345,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.464,1.032,in TeleOp_Revised,top of main loop
4.465,0.592,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.466,1.366,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.467,1.003,in TeleOp_Revised,top of main loop
4.468,0.527,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.470,1.983,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.471,1.228,in TeleOp_Revised,top of main loop
4.472,0.887,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.473,1.777,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.475,1.115,in TeleOp_Revised,top of main loop
4.475,0.589,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.477,2.175,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.479,1.551,in TeleOp_Revised,top of main loop
4.479,0.595,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.481,1.336,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.483,1.847,in TeleOp_Revised,top of main loop
4.483,0.660,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.485,1.855,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.486,1.065,in TeleOp_Revised,top of main loop
4.487,0.565,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.488,1.626,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.490,1.830,in TeleOp_Revised,top of main loop
4.491,0.643,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.493,2.408,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.495,1.431,in TeleOp_Revised,top of main loop
4.496,1.424,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.498,1.599,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.499,1.173,in TeleOp_Revised,top of main loop
4.499,0.563,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.501,1.316,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
4.503,2.268,in TeleOp_Revised,top of main loop
4.504,0.574,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
4.505,1.442,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
