sec,d ms,r.init,r.init was invoked (a)
0.001,0.494,r.init,debug mode is false
0.002,1.327,robot,pushButton was invoked with button 0
3.902,3899.572,robot,resetMotorEncoders was called
3.917,14.914,robot,enableMotorEncoders was called
3.946,29.339,r.init,r.init finished (a)
4.008,62.110,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.364,2356.192,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.546,181.749,in TeleOp_Revised,top of main loop
6.547,0.786,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.645,97.798,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.647,2.372,in TeleOp_Revised,top of main loop
6.654,7.223,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.658,3.420,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.663,5.428,in TeleOp_Revised,top of main loop
6.666,2.656,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.670,4.125,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.672,1.759,in TeleOp_Revised,top of main loop
6.673,1.198,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.675,2.596,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.678,2.829,in TeleOp_Revised,top of main loop
6.679,0.910,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.682,2.466,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.683,1.259,in TeleOp_Revised,top of main loop
6.684,0.819,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.686,2.140,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.687,1.595,in TeleOp_Revised,top of main loop
6.688,0.748,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.692,3.794,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.693,1.471,in TeleOp_Revised,top of main loop
6.694,0.947,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.697,2.616,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.699,1.638,in TeleOp_Revised,top of main loop
6.699,0.698,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.701,2.037,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.703,1.595,in TeleOp_Revised,top of main loop
6.704,1.172,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.706,1.774,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.708,1.668,in TeleOp_Revised,top of main loop
6.708,0.814,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.710,2.021,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.712,1.437,in TeleOp_Revised,top of main loop
6.713,0.935,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.715,1.788,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.716,1.619,in TeleOp_Revised,top of main loop
6.717,0.761,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.720,2.642,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.721,1.312,in TeleOp_Revised,top of main loop
6.722,0.820,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.723,1.765,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.726,2.410,in TeleOp_Revised,top of main loop
6.727,1.037,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.729,2.237,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.731,1.577,in TeleOp_Revised,top of main loop
6.733,1.814,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.736,3.883,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.739,2.192,in TeleOp_Revised,top of main loop
6.739,0.858,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.742,2.391,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.743,1.561,in TeleOp_Revised,top of main loop
6.745,1.107,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.746,1.820,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.748,1.982,in TeleOp_Revised,top of main loop
6.749,1.128,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.752,2.405,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.753,1.408,in TeleOp_Revised,top of main loop
6.754,0.859,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.757,2.596,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.759,2.474,in TeleOp_Revised,top of main loop
6.760,0.803,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.762,1.927,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.764,1.812,in TeleOp_Revised,top of main loop
6.765,0.978,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.766,1.768,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.768,1.615,in TeleOp_Revised,top of main loop
6.769,0.861,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.771,2.088,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.772,1.398,in TeleOp_Revised,top of main loop
6.774,1.180,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.775,1.862,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.777,1.591,in TeleOp_Revised,top of main loop
6.778,0.711,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.781,3.063,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.783,1.877,in TeleOp_Revised,top of main loop
6.784,1.447,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
