sec,d ms,r.init,r.init was invoked (a)
0.000,0.763,r.init,debug mode is false
0.002,1.681,robot,pushButton was invoked with button 0
3.511,3509.396,robot,resetMotorEncoders was called
3.537,25.911,robot,enableMotorEncoders was called
3.566,28.637,r.init,r.init finished (a)
3.635,69.427,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.637,1.403,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.808,171.427,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.052,2243.696,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.144,92.342,in TeleOp_Revised,top of main loop
6.145,0.864,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.227,81.908,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.230,2.770,in TeleOp_Revised,top of main loop
6.230,0.598,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.232,1.885,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.234,1.260,in TeleOp_Revised,top of main loop
6.236,2.760,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.246,9.788,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.248,1.491,in TeleOp_Revised,top of main loop
6.248,0.693,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.251,2.607,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.253,2.213,in TeleOp_Revised,top of main loop
6.254,0.953,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.260,5.852,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.263,2.619,in TeleOp_Revised,top of main loop
6.263,0.829,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.266,2.243,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.268,2.023,in TeleOp_Revised,top of main loop
6.268,0.694,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.271,2.696,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.274,3.250,in TeleOp_Revised,top of main loop
6.275,0.803,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.278,3.269,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.281,2.876,in TeleOp_Revised,top of main loop
6.282,0.658,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.284,2.477,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.287,2.163,in TeleOp_Revised,top of main loop
6.288,1.451,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.290,1.910,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.292,2.009,in TeleOp_Revised,top of main loop
6.292,0.590,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
