sec,d ms,r.init,r.init was invoked (a)
0.004,3.175,r.init,debug mode is false
0.005,1.794,robot,pushButton was invoked with button 0
2.324,2318.400,robot,resetMotorEncoders was called
2.332,8.525,robot,enableMotorEncoders was called
2.333,0.839,r.init,r.init finished (a)
2.334,1.118,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
2.336,1.191,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
2.337,1.911,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.231,893.937,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.236,4.676,in TeleOp_Revised,top of main loop
3.239,2.935,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.277,38.444,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.279,1.485,in TeleOp_Revised,top of main loop
3.279,0.558,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.281,1.888,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.282,1.024,in TeleOp_Revised,top of main loop
3.284,1.507,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.286,1.851,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.287,1.000,in TeleOp_Revised,top of main loop
3.287,0.706,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.289,1.615,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.290,0.973,in TeleOp_Revised,top of main loop
3.291,0.777,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.293,1.882,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.294,1.014,in TeleOp_Revised,top of main loop
3.294,0.486,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.296,1.668,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.297,0.973,in TeleOp_Revised,top of main loop
3.297,0.497,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.299,1.752,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.300,0.914,in TeleOp_Revised,top of main loop
3.301,0.497,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.302,1.722,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.303,1.134,in TeleOp_Revised,top of main loop
3.304,0.472,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.305,1.473,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.306,1.019,in TeleOp_Revised,top of main loop
3.307,0.514,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.308,1.424,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.309,0.907,in TeleOp_Revised,top of main loop
3.310,0.579,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.311,1.596,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.313,1.297,in TeleOp_Revised,top of main loop
3.313,0.769,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.315,1.453,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.316,0.861,in TeleOp_Revised,top of main loop
3.316,0.475,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.318,1.579,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.319,0.962,in TeleOp_Revised,top of main loop
3.319,0.512,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.321,1.508,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.322,1.002,in TeleOp_Revised,top of main loop
3.322,0.527,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.324,1.613,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.325,1.183,in TeleOp_Revised,top of main loop
3.326,0.551,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.327,1.536,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.328,1.078,in TeleOp_Revised,top of main loop
3.329,0.518,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.330,1.388,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.331,0.987,in TeleOp_Revised,top of main loop
3.332,0.531,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.333,1.788,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.334,0.928,in TeleOp_Revised,top of main loop
3.335,0.445,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.337,1.667,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.338,0.996,in TeleOp_Revised,top of main loop
3.338,0.493,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.339,1.488,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.341,1.295,in TeleOp_Revised,top of main loop
3.341,0.657,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.343,1.736,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.344,1.104,in TeleOp_Revised,top of main loop
3.345,0.525,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.346,1.485,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.348,1.307,in TeleOp_Revised,top of main loop
3.348,0.557,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
3.350,1.487,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
3.351,1.337,in TeleOp_Revised,top of main loop
3.352,0.630,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
