sec,d ms,r.init,r.init was invoked (a)
0.001,0.624,r.init,debug mode is false
0.002,1.103,robot,pushButton was invoked with button 0
4.019,4016.833,robot,resetMotorEncoders was called
4.033,13.903,robot,enableMotorEncoders was called
4.078,45.700,r.init,r.init finished (a)
4.142,63.764,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.359,1217.077,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.588,228.892,in TeleOp_Revised,top of main loop
5.589,1.138,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.652,63.052,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.654,1.931,in TeleOp_Revised,top of main loop
5.656,1.735,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.680,24.624,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.682,1.452,in TeleOp_Revised,top of main loop
5.684,1.719,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.686,2.676,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.688,1.853,in TeleOp_Revised,top of main loop
5.691,2.769,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.694,3.332,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.696,1.895,in TeleOp_Revised,top of main loop
5.697,0.978,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.699,1.807,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.700,1.502,in TeleOp_Revised,top of main loop
5.701,0.901,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.703,1.786,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.705,1.889,in TeleOp_Revised,top of main loop
5.707,1.479,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.709,2.006,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.710,1.694,in TeleOp_Revised,top of main loop
5.711,0.786,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.714,2.897,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.716,2.568,in TeleOp_Revised,top of main loop
5.718,1.359,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.720,1.899,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.721,1.633,in TeleOp_Revised,top of main loop
5.722,0.742,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.726,3.552,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.727,1.464,in TeleOp_Revised,top of main loop
5.728,1.031,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.730,2.085,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.732,1.652,in TeleOp_Revised,top of main loop
5.733,0.916,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.736,2.691,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.737,1.817,in TeleOp_Revised,top of main loop
5.739,1.322,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.741,1.928,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.742,1.660,in TeleOp_Revised,top of main loop
5.743,1.046,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.747,3.571,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.748,1.290,in TeleOp_Revised,top of main loop
5.749,0.744,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.750,1.407,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.752,1.252,in TeleOp_Revised,top of main loop
5.752,0.627,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.754,1.603,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.755,1.217,in TeleOp_Revised,top of main loop
5.756,0.812,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.757,1.625,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.759,1.426,in TeleOp_Revised,top of main loop
5.760,0.672,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.761,1.855,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.763,1.126,in TeleOp_Revised,top of main loop
5.763,0.700,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
5.766,2.910,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
5.769,3.273,in TeleOp_Revised,top of main loop
